"codigo_ibge";"municipio";"uf_sigla";"porte_populacional";"ano_2020";"media_pos";"perfil_mudanca"
"2604502";"CHA GRANDE";"PE";"Pequeno Porte II";"1,31930052683941e+01";"1,30474946278599e+02";"1. Despertados (Efeito Indutor)"
"2604601";"CONDADO";"PE";"Pequeno Porte II";"4,16486782803857e+01";"1,37548394498256e+02";"1. Despertados (Efeito Indutor)"
"2604700";"CORRENTES";"PE";"Pequeno Porte I";"6,98699115364628e+01";"1,44077021923203e+02";"1. Despertados (Efeito Indutor)"
"2604809";"CORTES";"PE";"Pequeno Porte I";"1,18831831517607e+01";"1,27926331093764e-01";"4. Efeito Substituição (Retração Local)"
"2604908";"CUMARU";"PE";"Pequeno Porte I";"2,35583529000371e+01";"9,98974885020774e+01";"1. Despertados (Efeito Indutor)"
"2605004";"CUPIRA";"PE";"Pequeno Porte II";"2,67247512146337e+01";"1,11809640914877e+02";"1. Despertados (Efeito Indutor)"
"2605103";"CUSTODIA";"PE";"Pequeno Porte II";"3,00962753218652e+01";"7,55943285441443e+01";"1. Despertados (Efeito Indutor)"
"2605202";"ESCADA";"PE";"Médio Porte";"1,00231641113963e+01";"9,72997826662360e+01";"1. Despertados (Efeito Indutor)"
"2605301";"EXU";"PE";"Pequeno Porte II";"2,00828517198755e+01";"7,61566221018041e+01";"1. Despertados (Efeito Indutor)"
"2605400";"FEIRA NOVA";"PE";"Pequeno Porte II";"1,86967810279887e+01";"1,92258644501965e+02";"1. Despertados (Efeito Indutor)"
"2605509";"FERREIROS";"PE";"Pequeno Porte I";"3,11224158599633e+01";"1,18419591408005e+02";"1. Despertados (Efeito Indutor)"
"2605608";"FLORES";"PE";"Pequeno Porte II";"9,14719600992361e+00";"1,89236059505877e+02";"1. Despertados (Efeito Indutor)"
"2605707";"FLORESTA";"PE";"Pequeno Porte II";"7,57002262726743e+00";"6,17424756455167e+01";"1. Despertados (Efeito Indutor)"
"2605806";"FREI MIGUELINHO";"PE";"Pequeno Porte I";"2,03925989017619e+01";"3,61948135855207e+01";"1. Despertados (Efeito Indutor)"
"2605905";"GAMELEIRA";"PE";"Pequeno Porte I";"4,13437156783930e+01";"9,61856450934519e+01";"1. Despertados (Efeito Indutor)"
"2606002";"GARANHUNS";"PE";"Grande Porte";"5,75316134025036e+00";"1,59007177138122e+02";"1. Despertados (Efeito Indutor)"
"2606101";"GLORIA DO GOITA";"PE";"Pequeno Porte II";"5,47694317033558e+01";"1,64183265722086e+02";"1. Despertados (Efeito Indutor)"
"2606309";"GRANITO";"PE";"Pequeno Porte I";"1,48261308867339e+01";"1,35183640121916e+02";"1. Despertados (Efeito Indutor)"
"2606408";"GRAVATA";"PE";"Médio Porte";"3,31819000585127e+01";"1,20189082393387e+02";"1. Despertados (Efeito Indutor)"
"2606507";"IATI";"PE";"Pequeno Porte I";"1,17047721661402e+01";"2,38004261621294e+01";"1. Despertados (Efeito Indutor)"
"2606606";"IBIMIRIM";"PE";"Pequeno Porte II";"1,76380677206205e+01";"6,84945967513354e+01";"1. Despertados (Efeito Indutor)"
"2606804";"IGARASSU";"PE";"Grande Porte";"5,59096741836871e+01";"8,15423225544075e+01";"1. Despertados (Efeito Indutor)"
"2606903";"IGUARACY";"PE";"Pequeno Porte I";"7,03439193368902e+01";"1,68896912453911e+02";"1. Despertados (Efeito Indutor)"
"2607208";"IPOJUCA";"PE";"Médio Porte";"4,55380017287528e+01";"1,56417063372649e+02";"1. Despertados (Efeito Indutor)"
"2607307";"IPUBI";"PE";"Pequeno Porte II";"9,82276906930523e+00";"1,37266898975730e+02";"1. Despertados (Efeito Indutor)"
"2607406";"ITACURUBA";"PE";"Pequeno Porte I";"1,79162607553252e+01";"7,73328806142092e+01";"1. Despertados (Efeito Indutor)"
"2607505";"ITAIBA";"PE";"Pequeno Porte II";"2,22131929924416e+01";"9,03531193593825e+01";"1. Despertados (Efeito Indutor)"
"2607604";"ILHA DE ITAMARACA";"PE";"Pequeno Porte II";"3,02992289487248e+01";"1,21735776775576e+01";"4. Efeito Substituição (Retração Local)"
"2607653";"ITAMBE";"PE";"Pequeno Porte II";"1,43273477092145e+01";"4,11499425746322e+01";"1. Despertados (Efeito Indutor)"
"2607703";"ITAPETIM";"PE";"Pequeno Porte I";"2,35020636714144e+01";"4,86772079752281e+01";"1. Despertados (Efeito Indutor)"
"2607901";"JABOATAO DOS GUARARAPES";"PE";"Grande Porte";"5,68800926443110e+00";"3,02292286376399e+01";"1. Despertados (Efeito Indutor)"
"2608008";"JATAUBA";"PE";"Pequeno Porte I";"2,47766406753783e+01";"1,58146304531072e+02";"1. Despertados (Efeito Indutor)"
"2608057";"JATOBA";"PE";"Pequeno Porte I";"7,65938244910502e+00";"1,77346345648427e+02";"1. Despertados (Efeito Indutor)"
"2608107";"JOAO ALFREDO";"PE";"Pequeno Porte II";"1,62385575862862e+01";"1,90029562127965e+02";"1. Despertados (Efeito Indutor)"
"2608305";"JUPI";"PE";"Pequeno Porte I";"2,00035008048536e+01";"7,99072137653050e+01";"1. Despertados (Efeito Indutor)"
"2608404";"JUREMA";"PE";"Pequeno Porte I";"2,46489446617281e+01";"1,80955031474387e+02";"1. Despertados (Efeito Indutor)"
"2608453";"LAGOA DO CARRO";"PE";"Pequeno Porte I";"6,73560470738615e+01";"1,22711963709698e+02";"1. Despertados (Efeito Indutor)"
"2608503";"LAGOA DE ITAENGA";"PE";"Pequeno Porte I";"3,16378036929438e+01";"1,58244156010526e+02";"1. Despertados (Efeito Indutor)"
"2608602";"LAGOA DO OURO";"PE";"Pequeno Porte I";"1,29792919634611e+01";"1,57278065056813e+02";"1. Despertados (Efeito Indutor)"
"2608750";"LAGOA GRANDE";"PE";"Pequeno Porte II";"1,56254031077320e+01";"1,94191964513726e+02";"1. Despertados (Efeito Indutor)"
"2608800";"LAJEDO";"PE";"Pequeno Porte II";"2,29159640612172e+01";"1,01345584249902e+02";"1. Despertados (Efeito Indutor)"
"2608909";"LIMOEIRO";"PE";"Médio Porte";"0,00000000000000e+00";"1,08278308071742e+02";"1. Despertados (Efeito Indutor)"
"2609006";"MACAPARANA";"PE";"Pequeno Porte II";"2,76359614203088e+01";"1,37350163609462e+02";"1. Despertados (Efeito Indutor)"
"2609154";"MANARI";"PE";"Pequeno Porte II";"4,93282478511231e+01";"8,94420811141669e+01";"1. Despertados (Efeito Indutor)"
"2609204";"MARAIAL";"PE";"Pequeno Porte I";"1,53631218635003e+02";"1,78591502390767e+02";"2. Constantes (Sustentabilidade)"
"2609303";"MIRANDIBA";"PE";"Pequeno Porte I";"1,16877443095940e+01";"1,31757103444167e+02";"1. Despertados (Efeito Indutor)"
"2609402";"MORENO";"PE";"Médio Porte";"1,97265665790715e+01";"7,30434166631191e+01";"1. Despertados (Efeito Indutor)"
"2609501";"NAZARE DA MATA";"PE";"Pequeno Porte II";"4,58597123978201e+01";"8,79038493744815e+01";"1. Despertados (Efeito Indutor)"
"2609600";"OLINDA";"PE";"Grande Porte";"6,65008876189779e+01";"6,61398258734648e+01";"2. Constantes (Sustentabilidade)"
"2609709";"OROBO";"PE";"Pequeno Porte II";"9,87983830182112e+00";"1,45780217680149e+02";"1. Despertados (Efeito Indutor)"
"2609808";"OROCO";"PE";"Pequeno Porte I";"1,06296942058636e+01";"0,00000000000000e+00";"4. Efeito Substituição (Retração Local)"
"2609907";"OURICURI";"PE";"Médio Porte";"5,27240950554688e+01";"8,15438347663061e+01";"1. Despertados (Efeito Indutor)"
"2610004";"PALMARES";"PE";"Médio Porte";"3,13158144139113e+01";"9,90006321629369e+01";"1. Despertados (Efeito Indutor)"
"2610103";"PALMEIRINA";"PE";"Pequeno Porte I";"3,21930381295658e+00";"5,28547723097777e+01";"1. Despertados (Efeito Indutor)"
"2610301";"PARANATAMA";"PE";"Pequeno Porte I";"4,56262240419067e+01";"9,36132684395200e+01";"1. Despertados (Efeito Indutor)"
"2610400";"PARNAMIRIM";"PE";"Pequeno Porte I";"2,95178511816590e+01";"1,12732285302473e+02";"1. Despertados (Efeito Indutor)"
"2610509";"PASSIRA";"PE";"Pequeno Porte II";"1,19530242754182e+01";"7,92699138078304e+01";"1. Despertados (Efeito Indutor)"
"2610608";"PAUDALHO";"PE";"Médio Porte";"4,12897440807983e+01";"1,79114656846032e+02";"1. Despertados (Efeito Indutor)"
"2610707";"PAULISTA";"PE";"Grande Porte";"5,06310327819009e+00";"7,00310170480981e+00";"2. Constantes (Sustentabilidade)"
"2610806";"PEDRA";"PE";"Pequeno Porte II";"6,20992199511152e+01";"6,80622893065789e+01";"2. Constantes (Sustentabilidade)"
"2610905";"PESQUEIRA";"PE";"Médio Porte";"6,02267287627225e+01";"7,27650026107091e+01";"2. Constantes (Sustentabilidade)"
"2611002";"PETROLANDIA";"PE";"Pequeno Porte II";"1,23615357003326e+01";"1,73771513224542e+02";"1. Despertados (Efeito Indutor)"
"2611101";"PETROLINA";"PE";"Grande Porte";"8,76653434055292e+00";"2,66257840259256e+00";"2. Constantes (Sustentabilidade)"
"2611200";"POCAO";"PE";"Pequeno Porte I";"2,49274827535623e+01";"1,41882751691732e+02";"1. Despertados (Efeito Indutor)"
"2611309";"POMBOS";"PE";"Pequeno Porte II";"1,46330946984274e+01";"6,63036922270662e+01";"1. Despertados (Efeito Indutor)"
"2611507";"QUIPAPA";"PE";"Pequeno Porte I";"1,42497559604887e+01";"7,15838035052932e+01";"1. Despertados (Efeito Indutor)"
"2611606";"RECIFE";"PE";"Metrópole";"9,62787698800929e+01";"1,33224252016374e+02";"1. Despertados (Efeito Indutor)"
"2611705";"RIACHO DAS ALMAS";"PE";"Pequeno Porte II";"2,80596735571301e+00";"1,08297276867039e+02";"1. Despertados (Efeito Indutor)"
"2611804";"RIBEIRAO";"PE";"Pequeno Porte II";"3,96178240982686e+01";"5,89896173996146e+01";"1. Despertados (Efeito Indutor)"
"2611903";"RIO FORMOSO";"PE";"Pequeno Porte II";"9,85373433945053e+01";"1,28263319729326e+02";"1. Despertados (Efeito Indutor)"
"2612208";"SALGUEIRO";"PE";"Médio Porte";"2,24225300703664e+01";"2,22106163155184e+01";"2. Constantes (Sustentabilidade)"
"2612307";"SALOA";"PE";"Pequeno Porte I";"4,23400775650146e+00";"1,07543887123002e+02";"1. Despertados (Efeito Indutor)"
"2612406";"SANHARO";"PE";"Pequeno Porte I";"1,36502329902493e+01";"1,30285226403471e+02";"1. Despertados (Efeito Indutor)"
"2612455";"SANTA CRUZ";"PE";"Pequeno Porte I";"5,29810507035502e+00";"1,63452227594567e+02";"1. Despertados (Efeito Indutor)"
"2612471";"SANTA CRUZ DA BAIXA VERDE";"PE";"Pequeno Porte I";"1,58516865940835e+00";"6,14985398646488e+01";"1. Despertados (Efeito Indutor)"
"2612505";"SANTA CRUZ DO CAPIBARIBE";"PE";"Médio Porte";"2,32541695890180e+01";"1,06973286369934e+02";"1. Despertados (Efeito Indutor)"
"2612554";"SANTA FILOMENA";"PE";"Pequeno Porte I";"9,02634588206840e-01";"1,00783951096278e+02";"1. Despertados (Efeito Indutor)"
"2612604";"SANTA MARIA DA BOA VISTA";"PE";"Pequeno Porte II";"2,36595513248110e+01";"7,53922589568595e+01";"1. Despertados (Efeito Indutor)"
"2612703";"SANTA MARIA DO CAMBUCA";"PE";"Pequeno Porte I";"6,30801870497785e+01";"1,23812894333423e+02";"1. Despertados (Efeito Indutor)"
"2612802";"SANTA TEREZINHA";"PE";"Pequeno Porte I";"1,72853078505371e+01";"1,51588606501367e+02";"1. Despertados (Efeito Indutor)"
"2612901";"SAO BENEDITO DO SUL";"PE";"Pequeno Porte I";"5,69465950458007e+01";"8,56322216811180e+01";"1. Despertados (Efeito Indutor)"
"2613008";"SAO BENTO DO UNA";"PE";"Pequeno Porte II";"3,92805079124942e+01";"9,84145211024240e+01";"1. Despertados (Efeito Indutor)"
"2613107";"SAO CAITANO";"PE";"Pequeno Porte II";"3,39806667250309e+01";"8,80834996199772e+01";"1. Despertados (Efeito Indutor)"
"2613206";"SAO JOAO";"PE";"Pequeno Porte II";"2,89366119193811e+01";"9,80032805955566e+01";"1. Despertados (Efeito Indutor)"
"2613503";"SAO JOSE DO BELMONTE";"PE";"Pequeno Porte II";"1,10358670311228e+01";"1,27835736368738e+02";"1. Despertados (Efeito Indutor)"
"2613602";"SAO JOSE DO EGITO";"PE";"Pequeno Porte II";"4,70639291458062e+01";"5,93177561126080e+01";"2. Constantes (Sustentabilidade)"
"2613701";"SAO LOURENCO DA MATA";"PE";"Grande Porte";"1,16600870500118e+01";"7,37750114391592e+01";"1. Despertados (Efeito Indutor)"
"2613800";"SAO VICENTE FERRER";"PE";"Pequeno Porte I";"5,31619894482104e+01";"1,91494286149114e+02";"1. Despertados (Efeito Indutor)"
"2613909";"SERRA TALHADA";"PE";"Médio Porte";"1,01479818366140e+01";"1,16748681346936e+02";"1. Despertados (Efeito Indutor)"
"2614105";"SERTANIA";"PE";"Pequeno Porte II";"5,25994293545048e+01";"1,25117434540066e+02";"1. Despertados (Efeito Indutor)"
"2614204";"SIRINHAEM";"PE";"Pequeno Porte II";"8,81136643580115e+01";"1,38771433809235e+02";"1. Despertados (Efeito Indutor)"
"2614303";"MOREILANDIA";"PE";"Pequeno Porte I";"1,04714108159064e+01";"7,10531938826220e+01";"1. Despertados (Efeito Indutor)"
"2614501";"SURUBIM";"PE";"Médio Porte";"1,00250263648066e+01";"5,08899652772678e+00";"2. Constantes (Sustentabilidade)"
"2614600";"TABIRA";"PE";"Pequeno Porte II";"2,69625259174319e+01";"9,52735841252653e+01";"1. Despertados (Efeito Indutor)"
"2614808";"TACARATU";"PE";"Pequeno Porte II";"5,03927199110042e+01";"1,39239221986351e+02";"1. Despertados (Efeito Indutor)"
"2615003";"TAQUARITINGA DO NORTE";"PE";"Pequeno Porte II";"3,44374723757027e+01";"8,98382699185199e+01";"1. Despertados (Efeito Indutor)"
"2615300";"TIMBAUBA";"PE";"Pequeno Porte II";"2,80597653202254e+01";"1,65494778521844e+02";"1. Despertados (Efeito Indutor)"
"2615409";"TORITAMA";"PE";"Pequeno Porte II";"2,86405652657820e+01";"1,30250775098911e+02";"1. Despertados (Efeito Indutor)"
"2615607";"TRINDADE";"PE";"Pequeno Porte II";"1,31773104581644e+01";"1,51184780999731e+02";"1. Despertados (Efeito Indutor)"
"2615805";"TUPANATINGA";"PE";"Pequeno Porte II";"4,20430234657387e+01";"8,48281106812456e+01";"1. Despertados (Efeito Indutor)"
"2616001";"VENTUROSA";"PE";"Pequeno Porte I";"1,49782363942754e+00";"4,06305792809894e+01";"1. Despertados (Efeito Indutor)"
"2616100";"VERDEJANTE";"PE";"Pequeno Porte I";"2,09796143735836e+01";"1,64949594115450e+02";"1. Despertados (Efeito Indutor)"
"2616183";"VERTENTE DO LERIO";"PE";"Pequeno Porte I";"4,22602101722049e+01";"1,45587309252398e+02";"1. Despertados (Efeito Indutor)"
"2616209";"VERTENTES";"PE";"Pequeno Porte II";"3,47629458988014e+01";"1,51302084886817e+02";"1. Despertados (Efeito Indutor)"
"2616308";"VICENCIA";"PE";"Pequeno Porte II";"5,49573862769294e+01";"1,51957920001661e+02";"1. Despertados (Efeito Indutor)"
"2616407";"VITORIA DE SANTO ANTAO";"PE";"Grande Porte";"2,63562714054624e+00";"1,20850479516882e+02";"1. Despertados (Efeito Indutor)"
"2616506";"XEXEU";"PE";"Pequeno Porte I";"4,48407958176226e+01";"1,69384127248133e+02";"1. Despertados (Efeito Indutor)"
"2700300";"ARAPIRACA";"AL";"Grande Porte";"1,39704762971779e+01";"3,81440401228539e+01";"1. Despertados (Efeito Indutor)"
"2700409";"ATALAIA";"AL";"Pequeno Porte II";"2,99480015113732e+01";"1,42303577876810e+02";"1. Despertados (Efeito Indutor)"
"2700607";"BARRA DE SAO MIGUEL";"AL";"Pequeno Porte I";"1,66697693188939e+01";"7,89906353317597e+00";"4. Efeito Substituição (Retração Local)"
"2700706";"BATALHA";"AL";"Pequeno Porte I";"8,68527761808115e-01";"6,07932842117508e+01";"1. Despertados (Efeito Indutor)"
"2701100";"BRANQUINHA";"AL";"Pequeno Porte I";"0,00000000000000e+00";"6,12628997980396e+00";"1. Despertados (Efeito Indutor)"
"2701308";"CAJUEIRO";"AL";"Pequeno Porte I";"5,61992632273358e+01";"7,04777663388808e+01";"2. Constantes (Sustentabilidade)"
"2701357";"CAMPESTRE";"AL";"Pequeno Porte I";"0,00000000000000e+00";"1,36827448934395e+02";"1. Despertados (Efeito Indutor)"
"2701407";"CAMPO ALEGRE";"AL";"Pequeno Porte II";"1,45712064401647e+01";"2,04670770098042e+01";"2. Constantes (Sustentabilidade)"
"2701506";"CAMPO GRANDE";"AL";"Pequeno Porte I";"0,00000000000000e+00";"1,11992502412838e+02";"1. Despertados (Efeito Indutor)"
"2701704";"CAPELA";"AL";"Pequeno Porte I";"4,68587311211782e+01";"8,12244212346993e+01";"1. Despertados (Efeito Indutor)"
"2701902";"CHA PRETA";"AL";"Pequeno Porte I";"1,08722409541196e+02";"1,49204314720812e+00";"4. Efeito Substituição (Retração Local)"
"2702306";"CORURIPE";"AL";"Médio Porte";"5,68102492351525e+01";"1,40676108121681e+02";"1. Despertados (Efeito Indutor)"
"2702355";"CRAIBAS";"AL";"Pequeno Porte II";"5,56338393372558e+01";"1,51175247343281e+02";"1. Despertados (Efeito Indutor)"
"2702405";"DELMIRO GOUVEIA";"AL";"Médio Porte";"6,05607012164285e+01";"1,68458588679713e+02";"1. Despertados (Efeito Indutor)"
"2702504";"DOIS RIACHOS";"AL";"Pequeno Porte I";"6,38000892297062e+01";"1,75082677266437e+02";"1. Despertados (Efeito Indutor)"
"2702553";"ESTRELA DE ALAGOAS";"AL";"Pequeno Porte I";"1,36331514638528e+01";"1,28505660892440e+02";"1. Despertados (Efeito Indutor)"
"2702603";"FEIRA GRANDE";"AL";"Pequeno Porte II";"0,00000000000000e+00";"4,01530004908305e+01";"1. Despertados (Efeito Indutor)"
"2702900";"GIRAU DO PONCIANO";"AL";"Pequeno Porte II";"0,00000000000000e+00";"4,16929662386500e+01";"1. Despertados (Efeito Indutor)"
"2703106";"IGACI";"AL";"Pequeno Porte II";"2,86410204663007e+01";"4,55058575828553e+01";"1. Despertados (Efeito Indutor)"
"2703205";"IGREJA NOVA";"AL";"Pequeno Porte II";"0,00000000000000e+00";"9,88217477141934e+01";"1. Despertados (Efeito Indutor)"
"2703908";"JUNDIA";"AL";"Pequeno Porte I";"0,00000000000000e+00";"4,19120483551686e+01";"1. Despertados (Efeito Indutor)"
"2704005";"JUNQUEIRO";"AL";"Pequeno Porte II";"2,15438871785138e+01";"1,93155765983493e+01";"2. Constantes (Sustentabilidade)"
"2704104";"LAGOA DA CANOA";"AL";"Pequeno Porte I";"4,02388920254527e+01";"1,47436452195039e+02";"1. Despertados (Efeito Indutor)"
"2704203";"LIMOEIRO DE ANADIA";"AL";"Pequeno Porte II";"0,00000000000000e+00";"9,80140052190335e+01";"1. Despertados (Efeito Indutor)"
"2704302";"MACEIO";"AL";"Metrópole";"1,51327893689560e+01";"6,38583244034711e+01";"1. Despertados (Efeito Indutor)"
"2704401";"MAJOR ISIDORO";"AL";"Pequeno Porte I";"4,35876685157303e+01";"1,13751829598241e+02";"1. Despertados (Efeito Indutor)"
"2704500";"MARAGOGI";"AL";"Pequeno Porte II";"1,63594519566557e+02";"1,77940791755428e+02";"2. Constantes (Sustentabilidade)"
"2704609";"MARAVILHA";"AL";"Pequeno Porte I";"1,78969268280302e+01";"1,08880535015862e+02";"1. Despertados (Efeito Indutor)"
"2704807";"MARIBONDO";"AL";"Pequeno Porte I";"1,28070852396757e+01";"5,83653368287194e+00";"2. Constantes (Sustentabilidade)"
"2704906";"MAR VERMELHO";"AL";"Pequeno Porte I";"0,00000000000000e+00";"7,09809109525328e+01";"1. Despertados (Efeito Indutor)"
"2705002";"MATA GRANDE";"AL";"Pequeno Porte II";"8,16800395984069e+01";"7,28982464073272e+01";"2. Constantes (Sustentabilidade)"
"2705408";"MONTEIROPOLIS";"AL";"Pequeno Porte I";"2,42783316009146e+01";"1,79466593355715e+02";"1. Despertados (Efeito Indutor)"
"2705705";"OLHO D'AGUA DAS FLORES";"AL";"Pequeno Porte II";"3,22674804969697e+01";"4,35654742528244e+00";"4. Efeito Substituição (Retração Local)"
"2705804";"OLHO D'AGUA DO CASADO";"AL";"Pequeno Porte I";"3,43162545658221e+01";"1,54485413232268e+02";"1. Despertados (Efeito Indutor)"
"2706505";"PASSO DE CAMARAGIBE";"AL";"Pequeno Porte I";"0,00000000000000e+00";"6,42549929248148e+01";"1. Despertados (Efeito Indutor)"
"2706604";"PAULO JACINTO";"AL";"Pequeno Porte I";"1,09700197609106e+01";"1,62853772152517e+02";"1. Despertados (Efeito Indutor)"
"2706802";"PIACABUCU";"AL";"Pequeno Porte I";"0,00000000000000e+00";"1,12698054742225e+02";"1. Despertados (Efeito Indutor)"
"2707305";"PORTO CALVO";"AL";"Pequeno Porte II";"0,00000000000000e+00";"3,78860432531985e+01";"1. Despertados (Efeito Indutor)"
"2707800";"ROTEIRO";"AL";"Pequeno Porte I";"8,33636888424970e+01";"1,06142786192708e+01";"4. Efeito Substituição (Retração Local)"
"2708006";"SANTANA DO IPANEMA";"AL";"Pequeno Porte II";"1,08746584938835e+01";"1,46163509717200e+02";"1. Despertados (Efeito Indutor)"
"2708105";"SANTANA DO MUNDAU";"AL";"Pequeno Porte I";"1,54093542957257e+02";"1,32228888103859e+02";"2. Constantes (Sustentabilidade)"
"2708204";"SAO BRAS";"AL";"Pequeno Porte I";"0,00000000000000e+00";"1,39123561731158e+02";"1. Despertados (Efeito Indutor)"
"2708303";"SAO JOSE DA LAJE";"AL";"Pequeno Porte II";"6,46021109845056e+01";"1,96456397443905e+01";"4. Efeito Substituição (Retração Local)"
"2708600";"SAO MIGUEL DOS CAMPOS";"AL";"Médio Porte";"2,77452480366146e+01";"3,74447790433067e+01";"2. Constantes (Sustentabilidade)"
"2708808";"SAO SEBASTIAO";"AL";"Pequeno Porte II";"3,13303969989476e+01";"1,55349554129539e+02";"1. Despertados (Efeito Indutor)"
"2708907";"SATUBA";"AL";"Pequeno Porte II";"0,00000000000000e+00";"3,75630178411624e+01";"1. Despertados (Efeito Indutor)"
"2709004";"TANQUE D'ARCA";"AL";"Pequeno Porte I";"8,11656830962816e+01";"1,81175736895484e+02";"1. Despertados (Efeito Indutor)"
"2709152";"TEOTONIO VILELA";"AL";"Pequeno Porte II";"1,09979345650648e+01";"1,54985999621026e+01";"2. Constantes (Sustentabilidade)"
"2709301";"UNIAO DOS PALMARES";"AL";"Médio Porte";"2,53307849001524e+01";"1,13299312645381e+02";"1. Despertados (Efeito Indutor)"
"2709400";"VICOSA";"AL";"Pequeno Porte II";"1,12732643409161e+02";"1,81445834741981e+02";"1. Despertados (Efeito Indutor)"
"2800100";"AMPARO DO SAO FRANCISCO";"SE";"Pequeno Porte I";"0,00000000000000e+00";"8,98617511520737e-01";"2. Constantes (Sustentabilidade)"
"2800308";"ARACAJU";"SE";"Grande Porte";"1,21389790403114e+01";"2,90825762183976e+01";"1. Despertados (Efeito Indutor)"
"2800407";"ARAUA";"SE";"Pequeno Porte I";"0,00000000000000e+00";"1,13180714066759e+02";"1. Despertados (Efeito Indutor)"
"2800605";"BARRA DOS COQUEIROS";"SE";"Pequeno Porte II";"3,90950684184486e+01";"7,69198961216101e+01";"1. Despertados (Efeito Indutor)"
"2800670";"BOQUIM";"SE";"Pequeno Porte II";"1,38508496481501e+01";"9,09938982992353e+01";"1. Despertados (Efeito Indutor)"
"2801009";"CAMPO DO BRITO";"SE";"Pequeno Porte I";"2,88406075223658e+01";"1,17711245326042e+02";"1. Despertados (Efeito Indutor)"
"2801207";"CANINDE DE SAO FRANCISCO";"SE";"Pequeno Porte II";"1,15750018534321e+01";"1,26383741971956e+01";"2. Constantes (Sustentabilidade)"
"2801405";"CARIRA";"SE";"Pequeno Porte I";"1,51944307364531e+01";"2,61293463821618e+01";"1. Despertados (Efeito Indutor)"
"2801504";"CARMOPOLIS";"SE";"Pequeno Porte I";"1,29235477218366e+01";"3,83368995708969e+01";"1. Despertados (Efeito Indutor)"
"2802106";"ESTANCIA";"SE";"Médio Porte";"4,55102722539655e+01";"1,40801302427765e+02";"1. Despertados (Efeito Indutor)"
"2802205";"FEIRA NOVA";"SE";"Pequeno Porte I";"0,00000000000000e+00";"9,07328410099524e-01";"2. Constantes (Sustentabilidade)"
"2802601";"GRACCHO CARDOSO";"SE";"Pequeno Porte I";"1,83620569588104e+01";"1,25428430086035e+02";"1. Despertados (Efeito Indutor)"
"2802700";"ILHA DAS FLORES";"SE";"Pequeno Porte I";"2,13896433333740e+01";"1,92454769412264e+02";"1. Despertados (Efeito Indutor)"
"2802809";"INDIAROBA";"SE";"Pequeno Porte I";"7,10148798361361e+01";"1,61680917801987e+02";"1. Despertados (Efeito Indutor)"
"2802908";"ITABAIANA";"SE";"Grande Porte";"1,80733847305396e+01";"1,36049077543593e+02";"1. Despertados (Efeito Indutor)"
"2803005";"ITABAIANINHA";"SE";"Pequeno Porte II";"7,38231040063114e+01";"1,26862969338636e+02";"1. Despertados (Efeito Indutor)"
"2803104";"ITABI";"SE";"Pequeno Porte I";"0,00000000000000e+00";"1,71347025105442e+02";"1. Despertados (Efeito Indutor)"
"2803203";"ITAPORANGA D'AJUDA";"SE";"Pequeno Porte II";"4,54891712218995e+01";"5,18163288969601e+01";"2. Constantes (Sustentabilidade)"
"2803500";"LAGARTO";"SE";"Grande Porte";"3,28603796098156e+01";"9,78424859936530e+01";"1. Despertados (Efeito Indutor)"
"2803708";"MACAMBIRA";"SE";"Pequeno Porte I";"3,39892642892221e+01";"9,08844033159592e+01";"1. Despertados (Efeito Indutor)"
"2804003";"MARUIM";"SE";"Pequeno Porte I";"6,08406220111367e+01";"1,03749613327657e+02";"1. Despertados (Efeito Indutor)"
"2804102";"MOITA BONITA";"SE";"Pequeno Porte I";"1,10471885987720e+02";"1,91676608985680e+02";"1. Despertados (Efeito Indutor)"
"2804458";"NOSSA SENHORA APARECIDA";"SE";"Pequeno Porte I";"4,44423389123099e+01";"1,93965104909554e+02";"1. Despertados (Efeito Indutor)"
"2804508";"NOSSA SENHORA DA GLORIA";"SE";"Pequeno Porte II";"0,00000000000000e+00";"1,09178930611568e+00";"2. Constantes (Sustentabilidade)"
"2804607";"NOSSA SENHORA DAS DORES";"SE";"Pequeno Porte II";"1,46626934934563e+01";"1,90380740651897e+02";"1. Despertados (Efeito Indutor)"
"2804706";"NOSSA SENHORA DE LOURDES";"SE";"Pequeno Porte I";"0,00000000000000e+00";"2,87055356636411e-01";"2. Constantes (Sustentabilidade)"
"2804805";"NOSSA SENHORA DO SOCORRO";"SE";"Grande Porte";"1,06619889890532e+01";"3,91636791754441e+01";"1. Despertados (Efeito Indutor)"
"2805109";"PEDRINHAS";"SE";"Pequeno Porte I";"1,40846658705816e+01";"1,47373106494400e+02";"1. Despertados (Efeito Indutor)"
"2805406";"POCO REDONDO";"SE";"Pequeno Porte II";"2,34566667191642e+01";"6,87436625641990e+01";"1. Despertados (Efeito Indutor)"
"2805505";"POCO VERDE";"SE";"Pequeno Porte II";"5,47246333961236e+01";"0,00000000000000e+00";"4. Efeito Substituição (Retração Local)"
"2805703";"PROPRIA";"SE";"Pequeno Porte II";"5,38206011163330e+01";"1,04334373511715e+02";"1. Despertados (Efeito Indutor)"
"2805802";"RIACHAO DO DANTAS";"SE";"Pequeno Porte I";"1,34069159495181e+01";"5,21367779176593e+01";"1. Despertados (Efeito Indutor)"
"2806008";"RIBEIROPOLIS";"SE";"Pequeno Porte I";"2,80190683701575e+01";"0,00000000000000e+00";"4. Efeito Substituição (Retração Local)"
