"codigo_ibge";"municipio";"uf_sigla";"porte_populacional";"ano_2020";"media_pos";"perfil_mudanca"
"4202107";"BARRA VELHA";"SC";"Pequeno Porte II";"10,353490222738072291";"56,15195199458054276";"1. Despertados (Efeito Indutor)"
"4202131";"BELA VISTA DO TOLDO";"SC";"Pequeno Porte I";"68,541697661665111241";"78,29166851668128402";"2. Constantes (Sustentabilidade)"
"4202206";"BENEDITO NOVO";"SC";"Pequeno Porte I";"31,110732555688382917";"41,94996679901867509";"2. Constantes (Sustentabilidade)"
"4202305";"BIGUACU";"SC";"Médio Porte";"1,153892306557920300";"7,68958339834117766";"1. Despertados (Efeito Indutor)"
"4202404";"BLUMENAU";"SC";"Grande Porte";"20,738494638348488053";"16,88293059983628552";"2. Constantes (Sustentabilidade)"
"4202438";"BOCAINA DO SUL";"SC";"Pequeno Porte I";"106,289106231733541108";"7,50966180254362836";"4. Efeito Substituição (Retração Local)"
"4202453";"BOMBINHAS";"SC";"Pequeno Porte II";"80,580437040474009791";"113,21603072660541045";"1. Despertados (Efeito Indutor)"
"4202503";"BOM JARDIM DA SERRA";"SC";"Pequeno Porte I";"5,086574264397251355";"0,00000000000000000";"2. Constantes (Sustentabilidade)"
"4202602";"BOM RETIRO";"SC";"Pequeno Porte I";"1,594574806903163111";"10,52762190932336495";"1. Despertados (Efeito Indutor)"
"4202701";"BOTUVERA";"SC";"Pequeno Porte I";"33,342346447295483358";"105,43964851950568118";"1. Despertados (Efeito Indutor)"
"4202800";"BRACO DO NORTE";"SC";"Pequeno Porte II";"11,736117825215183430";"18,85419167578703536";"2. Constantes (Sustentabilidade)"
"4202875";"BRUNOPOLIS";"SC";"Pequeno Porte I";"0,000000000000000000";"34,50881251467124855";"1. Despertados (Efeito Indutor)"
"4202909";"BRUSQUE";"SC";"Grande Porte";"24,092417742078122700";"24,65354552863688298";"2. Constantes (Sustentabilidade)"
"4203006";"CACADOR";"SC";"Médio Porte";"65,090109712470763270";"4,14060339085985074";"4. Efeito Substituição (Retração Local)"
"4203154";"CALMON";"SC";"Pequeno Porte I";"38,544959954543323022";"82,02898022703591607";"1. Despertados (Efeito Indutor)"
"4203204";"CAMBORIU";"SC";"Grande Porte";"12,377787012632074592";"34,99412285236964237";"1. Despertados (Efeito Indutor)"
"4203303";"CAMPO ALEGRE";"SC";"Pequeno Porte I";"64,886816936525121946";"116,24562229676185154";"1. Despertados (Efeito Indutor)"
"4203402";"CAMPO BELO DO SUL";"SC";"Pequeno Porte I";"9,333299942120751425";"25,83870956107180916";"1. Despertados (Efeito Indutor)"
"4203600";"CAMPOS NOVOS";"SC";"Pequeno Porte II";"28,449972902293712451";"39,19124707934251717";"1. Despertados (Efeito Indutor)"
"4203709";"CANELINHA";"SC";"Pequeno Porte I";"12,872676058920824005";"10,39106833130063201";"2. Constantes (Sustentabilidade)"
"4203808";"CANOINHAS";"SC";"Médio Porte";"20,088685449058644394";"16,68684206573141537";"2. Constantes (Sustentabilidade)"
"4203907";"CAPINZAL";"SC";"Pequeno Porte II";"42,944887835645992880";"60,64562498051287776";"1. Despertados (Efeito Indutor)"
"4203956";"CAPIVARI DE BAIXO";"SC";"Pequeno Porte II";"12,334845969602504567";"21,86635890179416464";"1. Despertados (Efeito Indutor)"
"4204004";"CATANDUVAS";"SC";"Pequeno Porte I";"115,724078945985198175";"133,45355955325817376";"2. Constantes (Sustentabilidade)"
"4204178";"CERRO NEGRO";"SC";"Pequeno Porte I";"36,763895054831344567";"63,78174924651991518";"1. Despertados (Efeito Indutor)"
"4204194";"CHAPADAO DO LAGEADO";"SC";"Pequeno Porte I";"29,392810521634263665";"62,72870451542834758";"1. Despertados (Efeito Indutor)"
"4204202";"CHAPECO";"SC";"Grande Porte";"42,205460878796976942";"52,41459721677758665";"2. Constantes (Sustentabilidade)"
"4204251";"COCAL DO SUL";"SC";"Pequeno Porte I";"31,340871848135762434";"79,32213206984951626";"1. Despertados (Efeito Indutor)"
"4204301";"CONCORDIA";"SC";"Médio Porte";"43,481106852130182006";"56,93251144362294269";"2. Constantes (Sustentabilidade)"
"4204400";"CORONEL FREITAS";"SC";"Pequeno Porte I";"48,716336080251849694";"103,89741309967382676";"1. Despertados (Efeito Indutor)"
"4204509";"CORUPA";"SC";"Pequeno Porte I";"48,415741793200432141";"29,87351322727717928";"4. Efeito Substituição (Retração Local)"
"4204558";"CORREIA PINTO";"SC";"Pequeno Porte I";"25,609947242046313676";"51,45422832779547662";"1. Despertados (Efeito Indutor)"
"4204608";"CRICIUMA";"SC";"Grande Porte";"13,420263584278609770";"16,14912507884152504";"2. Constantes (Sustentabilidade)"
"4204707";"CUNHA PORA";"SC";"Pequeno Porte I";"25,405685410653664036";"45,09587750976420040";"1. Despertados (Efeito Indutor)"
"4204756";"CUNHATAI";"SC";"Pequeno Porte I";"63,404398652183161289";"154,76658535961797725";"1. Despertados (Efeito Indutor)"
"4204806";"CURITIBANOS";"SC";"Pequeno Porte II";"32,335896599968769749";"27,24719133467914034";"2. Constantes (Sustentabilidade)"
"4204905";"DESCANSO";"SC";"Pequeno Porte I";"31,560598528053024125";"46,20993936390431855";"1. Despertados (Efeito Indutor)"
"4205001";"DIONISIO CERQUEIRA";"SC";"Pequeno Porte I";"17,681028476976710095";"48,12034462548565017";"1. Despertados (Efeito Indutor)"
"4205100";"DONA EMMA";"SC";"Pequeno Porte I";"108,115923053997832426";"61,81785879378676896";"4. Efeito Substituição (Retração Local)"
"4205159";"DOUTOR PEDRINHO";"SC";"Pequeno Porte I";"28,426914920700021128";"100,67324552573447249";"1. Despertados (Efeito Indutor)"
"4205175";"ENTRE RIOS";"SC";"Pequeno Porte I";"15,947762384428203930";"63,29294116213609556";"1. Despertados (Efeito Indutor)"
"4205209";"ERVAL VELHO";"SC";"Pequeno Porte I";"34,166975296896012537";"87,38738673536174417";"1. Despertados (Efeito Indutor)"
"4205308";"FAXINAL DOS GUEDES";"SC";"Pequeno Porte I";"25,442996465253720828";"87,31112505832328452";"1. Despertados (Efeito Indutor)"
"4205357";"FLOR DO SERTAO";"SC";"Pequeno Porte I";"57,903802488111097091";"43,52979235491722676";"2. Constantes (Sustentabilidade)"
"4205407";"FLORIANOPOLIS";"SC";"Grande Porte";"30,574988084333050153";"60,39484123678464300";"1. Despertados (Efeito Indutor)"
"4205456";"FORQUILHINHA";"SC";"Pequeno Porte II";"9,540441838881143610";"3,72405987802014815";"2. Constantes (Sustentabilidade)"
"4205506";"FRAIBURGO";"SC";"Pequeno Porte II";"61,290660608847886692";"84,78840468490145099";"1. Despertados (Efeito Indutor)"
"4205555";"FREI ROGERIO";"SC";"Pequeno Porte I";"12,059408177198173817";"90,35722018166765679";"1. Despertados (Efeito Indutor)"
"4205704";"GAROPABA";"SC";"Pequeno Porte II";"11,634534199352096095";"33,84098284324254280";"1. Despertados (Efeito Indutor)"
"4205803";"GARUVA";"SC";"Pequeno Porte I";"17,338439408835156996";"33,42140113370224697";"1. Despertados (Efeito Indutor)"
"4205902";"GASPAR";"SC";"Médio Porte";"10,030174117970572567";"4,65174519055284996";"2. Constantes (Sustentabilidade)"
"4206009";"GOVERNADOR CELSO RAMOS";"SC";"Pequeno Porte I";"0,000000000000000000";"15,66562070050193256";"1. Despertados (Efeito Indutor)"
"4206108";"GRAO-PARA";"SC";"Pequeno Porte I";"28,774980515783010304";"39,96770427711943796";"1. Despertados (Efeito Indutor)"
"4206207";"GRAVATAL";"SC";"Pequeno Porte I";"2,927652371184457092";"14,28198480886030630";"1. Despertados (Efeito Indutor)"
"4206306";"GUABIRUBA";"SC";"Pequeno Porte II";"43,567235387435623295";"84,57546009829374611";"1. Despertados (Efeito Indutor)"
"4206405";"GUARACIABA";"SC";"Pequeno Porte I";"30,209301650394639438";"27,13711322149910998";"2. Constantes (Sustentabilidade)"
"4206504";"GUARAMIRIM";"SC";"Pequeno Porte II";"21,637454077618190951";"26,27573493814816885";"2. Constantes (Sustentabilidade)"
"4206603";"GUARUJA DO SUL";"SC";"Pequeno Porte I";"35,667700497434353224";"92,97274094835719893";"1. Despertados (Efeito Indutor)"
"4206652";"GUATAMBU";"SC";"Pequeno Porte I";"11,613987955406971153";"14,02687409319894130";"2. Constantes (Sustentabilidade)"
"4206702";"HERVAL D'OESTE";"SC";"Pequeno Porte II";"39,445351288017889146";"48,52043744595188457";"2. Constantes (Sustentabilidade)"
"4206751";"IBIAM";"SC";"Pequeno Porte I";"97,599262123900487609";"182,65660068086219781";"1. Despertados (Efeito Indutor)"
"4206801";"IBICARE";"SC";"Pequeno Porte I";"18,073282372637944349";"1,77612576650744747";"4. Efeito Substituição (Retração Local)"
"4206900";"IBIRAMA";"SC";"Pequeno Porte I";"77,370469262686299317";"101,93540950089381170";"1. Despertados (Efeito Indutor)"
"4207007";"ICARA";"SC";"Médio Porte";"15,890619581752552847";"16,17371102969404006";"2. Constantes (Sustentabilidade)"
"4207106";"ILHOTA";"SC";"Pequeno Porte I";"39,610620988153058875";"38,66618878647636137";"2. Constantes (Sustentabilidade)"
"4207205";"IMARUI";"SC";"Pequeno Porte I";"0,869925279143657915";"12,85225454590124272";"1. Despertados (Efeito Indutor)"
"4207304";"IMBITUBA";"SC";"Médio Porte";"28,128072364012126627";"15,76626879140903448";"4. Efeito Substituição (Retração Local)"
"4207403";"IMBUIA";"SC";"Pequeno Porte I";"15,912224513084661126";"35,55542548777744116";"1. Despertados (Efeito Indutor)"
"4207502";"INDAIAL";"SC";"Médio Porte";"56,130711280094850224";"54,28195537976240104";"2. Constantes (Sustentabilidade)"
"4207650";"IPORA DO OESTE";"SC";"Pequeno Porte I";"128,321736867453694231";"98,18227806341290886";"2. Constantes (Sustentabilidade)"
"4207684";"IPUACU";"SC";"Pequeno Porte I";"18,419436552231459814";"22,08341095187012826";"2. Constantes (Sustentabilidade)"
"4207700";"IPUMIRIM";"SC";"Pequeno Porte I";"20,244912627944458450";"46,97758977862135055";"1. Despertados (Efeito Indutor)"
"4207759";"IRACEMINHA";"SC";"Pequeno Porte I";"18,623761096424200190";"27,18906207906924521";"2. Constantes (Sustentabilidade)"
"4207809";"IRANI";"SC";"Pequeno Porte I";"33,926555043926114763";"84,64432842950530755";"1. Despertados (Efeito Indutor)"
"4207858";"IRATI";"SC";"Pequeno Porte I";"2,478991149032022001";"87,78260541106413939";"1. Despertados (Efeito Indutor)"
"4207908";"IRINEOPOLIS";"SC";"Pequeno Porte I";"17,326078664729248402";"0,42515338684825449";"4. Efeito Substituição (Retração Local)"
"4208005";"ITA";"SC";"Pequeno Porte I";"105,666672206925085220";"122,54790865332958560";"2. Constantes (Sustentabilidade)"
"4208104";"ITAIOPOLIS";"SC";"Pequeno Porte II";"23,636132201317902712";"37,17677640524692606";"1. Despertados (Efeito Indutor)"
"4208203";"ITAJAI";"SC";"Grande Porte";"24,809223747559471462";"47,05805313939488599";"1. Despertados (Efeito Indutor)"
"4208302";"ITAPEMA";"SC";"Médio Porte";"41,633177646741557965";"45,07670607875783020";"2. Constantes (Sustentabilidade)"
"4208401";"ITAPIRANGA";"SC";"Pequeno Porte I";"86,948900936135729012";"106,79855882094250319";"2. Constantes (Sustentabilidade)"
"4208450";"ITAPOA";"SC";"Pequeno Porte II";"30,468004080033285419";"48,46665357030269661";"1. Despertados (Efeito Indutor)"
"4208500";"ITUPORANGA";"SC";"Pequeno Porte II";"18,795512990996453340";"23,41689594561042043";"2. Constantes (Sustentabilidade)"
"4208708";"JACINTO MACHADO";"SC";"Pequeno Porte I";"33,469043050770970638";"72,03515537384942036";"1. Despertados (Efeito Indutor)"
"4208807";"JAGUARUNA";"SC";"Pequeno Porte II";"2,718322172080834598";"9,52072964166783464";"1. Despertados (Efeito Indutor)"
"4208906";"JARAGUA DO SUL";"SC";"Grande Porte";"39,870592357759583990";"84,01972246851366322";"1. Despertados (Efeito Indutor)"
"4209003";"JOACABA";"SC";"Pequeno Porte II";"7,557723517231116794";"94,94683295377410559";"1. Despertados (Efeito Indutor)"
"4209102";"JOINVILLE";"SC";"Grande Porte";"35,292905365872456969";"57,13465654890386247";"1. Despertados (Efeito Indutor)"
"4209177";"JUPIA";"SC";"Pequeno Porte I";"9,227439947853158131";"129,20792675778835701";"1. Despertados (Efeito Indutor)"
"4209201";"LACERDOPOLIS";"SC";"Pequeno Porte I";"43,176624700253157130";"81,69816035801184739";"1. Despertados (Efeito Indutor)"
"4209300";"LAGES";"SC";"Grande Porte";"33,934004261552523474";"34,91412475497236301";"2. Constantes (Sustentabilidade)"
"4209409";"LAGUNA";"SC";"Pequeno Porte II";"60,340163952378709666";"64,43235128591439320";"2. Constantes (Sustentabilidade)"
"4209508";"LAURENTINO";"SC";"Pequeno Porte I";"15,812004246117430384";"10,57991902450957689";"2. Constantes (Sustentabilidade)"
"4209607";"LAURO MULLER";"SC";"Pequeno Porte I";"26,911139302366919424";"8,36623092182912131";"4. Efeito Substituição (Retração Local)"
"4209706";"LEBON REGIS";"SC";"Pequeno Porte I";"17,584510687358449132";"25,77555992906741622";"2. Constantes (Sustentabilidade)"
"4209805";"LEOBERTO LEAL";"SC";"Pequeno Porte I";"5,759584678263441226";"75,80437914898266172";"1. Despertados (Efeito Indutor)"
"4209854";"LINDOIA DO SUL";"SC";"Pequeno Porte I";"36,194977828066548398";"107,46050208668283688";"1. Despertados (Efeito Indutor)"
"4209904";"LONTRAS";"SC";"Pequeno Porte I";"1,740145169619871091";"13,27729111954627683";"1. Despertados (Efeito Indutor)"
"4210001";"LUIZ ALVES";"SC";"Pequeno Porte I";"20,881391278469255468";"28,42025178093134485";"2. Constantes (Sustentabilidade)"
"4210100";"MAFRA";"SC";"Médio Porte";"41,705129663394849615";"41,00375762984589301";"2. Constantes (Sustentabilidade)"
"4210209";"MAJOR GERCINO";"SC";"Pequeno Porte I";"24,589263439834326164";"28,01006366066325981";"2. Constantes (Sustentabilidade)"
"4210308";"MAJOR VIEIRA";"SC";"Pequeno Porte I";"0,000000000000000000";"4,19853730346572185";"2. Constantes (Sustentabilidade)"
"4210407";"MARACAJA";"SC";"Pequeno Porte I";"6,851785125027953782";"112,83258611097677715";"1. Despertados (Efeito Indutor)"
"4210506";"MARAVILHA";"SC";"Pequeno Porte II";"94,268861903461555585";"59,11323390153610546";"4. Efeito Substituição (Retração Local)"
"4210555";"MAREMA";"SC";"Pequeno Porte I";"14,300459950383718422";"145,48189831585699494";"1. Despertados (Efeito Indutor)"
"4210605";"MASSARANDUBA";"SC";"Pequeno Porte I";"35,265299294940604113";"91,28302631658542055";"1. Despertados (Efeito Indutor)"
"4210704";"MATOS COSTA";"SC";"Pequeno Porte I";"39,739574393166869015";"107,47121814220045621";"1. Despertados (Efeito Indutor)"
"4210803";"MELEIRO";"SC";"Pequeno Porte I";"39,926082384630873889";"133,17917084922930826";"1. Despertados (Efeito Indutor)"
"4210852";"MIRIM DOCE";"SC";"Pequeno Porte I";"80,685565544286333761";"141,90439756133855553";"1. Despertados (Efeito Indutor)"
"4210902";"MODELO";"SC";"Pequeno Porte I";"40,651463057106212773";"93,10535045073672222";"1. Despertados (Efeito Indutor)"
"4211009";"MONDAI";"SC";"Pequeno Porte I";"51,385400419883659140";"66,48745865722756321";"2. Constantes (Sustentabilidade)"
"4211058";"MONTE CARLO";"SC";"Pequeno Porte I";"10,819714767028520086";"15,36717890815948806";"2. Constantes (Sustentabilidade)"
"4211108";"MONTE CASTELO";"SC";"Pequeno Porte I";"0,000000000000000000";"20,02287966497915406";"1. Despertados (Efeito Indutor)"
"4211207";"MORRO DA FUMACA";"SC";"Pequeno Porte I";"12,698894637027809296";"49,71852619863950906";"1. Despertados (Efeito Indutor)"
"4211256";"MORRO GRANDE";"SC";"Pequeno Porte I";"3,182260530942828680";"41,69849506433177311";"1. Despertados (Efeito Indutor)"
"4211306";"NAVEGANTES";"SC";"Médio Porte";"41,678425291035402722";"39,43097142106978481";"2. Constantes (Sustentabilidade)"
"4211405";"NOVA ERECHIM";"SC";"Pequeno Porte I";"69,002755505624932653";"82,08240335764897111";"2. Constantes (Sustentabilidade)"
"4211454";"NOVA ITABERABA";"SC";"Pequeno Porte I";"142,580430796513240921";"159,40925965492627370";"2. Constantes (Sustentabilidade)"
"4211504";"NOVA TRENTO";"SC";"Pequeno Porte I";"8,872276087025237956";"30,75905601919684784";"1. Despertados (Efeito Indutor)"
"4211652";"NOVO HORIZONTE";"SC";"Pequeno Porte I";"56,846782617572181096";"134,33833189560800747";"1. Despertados (Efeito Indutor)"
"4211702";"ORLEANS";"SC";"Pequeno Porte II";"35,970673716468112957";"29,61140098170223922";"2. Constantes (Sustentabilidade)"
"4211751";"OTACILIO COSTA";"SC";"Pequeno Porte I";"25,047430124511215865";"38,79134380102762236";"1. Despertados (Efeito Indutor)"
"4211801";"OURO";"SC";"Pequeno Porte I";"22,577298211751248402";"89,32310734726814871";"1. Despertados (Efeito Indutor)"
"4211850";"OURO VERDE";"SC";"Pequeno Porte I";"0,000000000000000000";"32,29432960585585022";"1. Despertados (Efeito Indutor)"
"4211876";"PAIAL";"SC";"Pequeno Porte I";"0,155543271927176013";"170,73182750799281848";"1. Despertados (Efeito Indutor)"
"4211892";"PAINEL";"SC";"Pequeno Porte I";"49,433538357241744166";"34,10433238100668518";"4. Efeito Substituição (Retração Local)"
"4211900";"PALHOCA";"SC";"Grande Porte";"11,600661387226644194";"19,87800097346901396";"1. Despertados (Efeito Indutor)"
"4212007";"PALMA SOLA";"SC";"Pequeno Porte I";"49,637233396049758483";"0,00000000000000000";"4. Efeito Substituição (Retração Local)"
"4212056";"PALMEIRA";"SC";"Pequeno Porte I";"0,035817373054808269";"49,33590735368083813";"1. Despertados (Efeito Indutor)"
"4212106";"PALMITOS";"SC";"Pequeno Porte I";"17,240975329531369908";"38,70587800690282876";"1. Despertados (Efeito Indutor)"
"4212205";"PAPANDUVA";"SC";"Pequeno Porte I";"0,000000000000000000";"26,26313175919240450";"1. Despertados (Efeito Indutor)"
"4212239";"PARAISO";"SC";"Pequeno Porte I";"25,086525458804160849";"20,80644087828382993";"2. Constantes (Sustentabilidade)"
"4212254";"PASSO DE TORRES";"SC";"Pequeno Porte I";"23,254528117923769059";"40,87051673774573146";"1. Despertados (Efeito Indutor)"
"4212270";"PASSOS MAIA";"SC";"Pequeno Porte I";"18,998197795017244260";"99,22443350538563323";"1. Despertados (Efeito Indutor)"
"4212304";"PAULO LOPES";"SC";"Pequeno Porte I";"1,354528059952390340";"0,00000000000000000";"2. Constantes (Sustentabilidade)"
"4212403";"PEDRAS GRANDES";"SC";"Pequeno Porte I";"5,328147861837321919";"61,09489029325159493";"1. Despertados (Efeito Indutor)"
"4212502";"PENHA";"SC";"Pequeno Porte II";"28,637207879161287849";"27,08708989500721032";"2. Constantes (Sustentabilidade)"
"4212650";"PESCARIA BRAVA";"SC";"Pequeno Porte I";"3,016956709867236519";"0,00000000000000000";"2. Constantes (Sustentabilidade)"
"4212700";"PETROLANDIA";"SC";"Pequeno Porte I";"10,699297474822875742";"10,13831183776141209";"2. Constantes (Sustentabilidade)"
"4212809";"BALNEARIO PICARRAS";"SC";"Pequeno Porte II";"63,201645343495059137";"96,96173767049597814";"1. Despertados (Efeito Indutor)"
"4212908";"PINHALZINHO";"SC";"Pequeno Porte II";"43,998871011150455956";"65,35999063308759105";"1. Despertados (Efeito Indutor)"
"4213005";"PINHEIRO PRETO";"SC";"Pequeno Porte I";"34,435865547295591682";"144,51776193694524864";"1. Despertados (Efeito Indutor)"
"4213153";"PLANALTO ALEGRE";"SC";"Pequeno Porte I";"42,191856991097679952";"55,87098757921144454";"1. Despertados (Efeito Indutor)"
"4213203";"POMERODE";"SC";"Pequeno Porte II";"70,289369790502945534";"75,12180594738475747";"2. Constantes (Sustentabilidade)"
"4213302";"PONTE ALTA";"SC";"Pequeno Porte I";"103,204474969219319291";"16,27927437385059761";"4. Efeito Substituição (Retração Local)"
"4213351";"PONTE ALTA DO NORTE";"SC";"Pequeno Porte I";"161,908940390983758562";"137,81084682613493442";"2. Constantes (Sustentabilidade)"
"4213401";"PONTE SERRADA";"SC";"Pequeno Porte I";"11,673807933305704765";"57,94161764237098566";"1. Despertados (Efeito Indutor)"
"4213609";"PORTO UNIAO";"SC";"Pequeno Porte II";"30,789422847420656382";"33,23275820604413866";"2. Constantes (Sustentabilidade)"
"4213708";"POUSO REDONDO";"SC";"Pequeno Porte I";"6,845293602615003081";"19,60520847552994539";"1. Despertados (Efeito Indutor)"
"4213807";"PRAIA GRANDE";"SC";"Pequeno Porte I";"43,236275983265009870";"88,34182927914477546";"1. Despertados (Efeito Indutor)"
"4213906";"PRESIDENTE CASTELLO BRANCO";"SC";"Pequeno Porte I";"75,171488217653759989";"161,67716541137008335";"1. Despertados (Efeito Indutor)"
"4214003";"PRESIDENTE GETULIO";"SC";"Pequeno Porte II";"12,557665275718830955";"7,22048867969805830";"2. Constantes (Sustentabilidade)"
"4214102";"PRESIDENTE NEREU";"SC";"Pequeno Porte I";"26,388092364936809986";"99,66958057328665177";"1. Despertados (Efeito Indutor)"
"4214151";"PRINCESA";"SC";"Pequeno Porte I";"23,477480796854461431";"43,74152422966187004";"1. Despertados (Efeito Indutor)"
"4214201";"QUILOMBO";"SC";"Pequeno Porte I";"10,128033678951990026";"24,37704350144099408";"1. Despertados (Efeito Indutor)"
"4214300";"RANCHO QUEIMADO";"SC";"Pequeno Porte I";"64,127571549034840359";"135,55542418480609967";"1. Despertados (Efeito Indutor)"
"4214409";"RIO DAS ANTAS";"SC";"Pequeno Porte I";"11,916359793061131356";"27,44842955770983650";"1. Despertados (Efeito Indutor)"
"4214508";"RIO DO CAMPO";"SC";"Pequeno Porte I";"65,228368936427159497";"105,97887642865214275";"1. Despertados (Efeito Indutor)"
"4214607";"RIO DO OESTE";"SC";"Pequeno Porte I";"28,276999648767638718";"34,61694367761565871";"2. Constantes (Sustentabilidade)"
"4214706";"RIO DOS CEDROS";"SC";"Pequeno Porte I";"28,623415206556362733";"55,13140677288851066";"1. Despertados (Efeito Indutor)"
"4214805";"RIO DO SUL";"SC";"Médio Porte";"60,199670814428053234";"72,91412788611739870";"2. Constantes (Sustentabilidade)"
"4214904";"RIO FORTUNA";"SC";"Pequeno Porte I";"7,996375779997266342";"4,80520852694531797";"2. Constantes (Sustentabilidade)"
"4215000";"RIO NEGRINHO";"SC";"Pequeno Porte II";"87,824305973928943558";"89,88775539190173447";"2. Constantes (Sustentabilidade)"
"4215059";"RIO RUFINO";"SC";"Pequeno Porte I";"4,989316916141416591";"2,56594727395939293";"2. Constantes (Sustentabilidade)"
"4215075";"RIQUEZA";"SC";"Pequeno Porte I";"70,630375989964889527";"96,71688255420093583";"1. Despertados (Efeito Indutor)"
"4215109";"RODEIO";"SC";"Pequeno Porte I";"56,585503012360895525";"58,95976925197180663";"2. Constantes (Sustentabilidade)"
"4215307";"SALETE";"SC";"Pequeno Porte I";"12,919786599655854076";"34,37558159293266158";"1. Despertados (Efeito Indutor)"
"4215356";"SALTINHO";"SC";"Pequeno Porte I";"1,129298242057424684";"26,63796293186368302";"1. Despertados (Efeito Indutor)"
"4215406";"SALTO VELOSO";"SC";"Pequeno Porte I";"62,483682981820429347";"165,97686534592520502";"1. Despertados (Efeito Indutor)"
"4215455";"SANGAO";"SC";"Pequeno Porte I";"0,000000000000000000";"22,52495623261847513";"1. Despertados (Efeito Indutor)"
"4215505";"SANTA CECILIA";"SC";"Pequeno Porte I";"1,318586204314143639";"37,97334227444861199";"1. Despertados (Efeito Indutor)"
"4215554";"SANTA HELENA";"SC";"Pequeno Porte I";"85,346805570754412429";"18,33861678782603732";"4. Efeito Substituição (Retração Local)"
"4215604";"SANTA ROSA DE LIMA";"SC";"Pequeno Porte I";"100,922691220639720200";"181,54842296245936950";"1. Despertados (Efeito Indutor)"
"4215653";"SANTA ROSA DO SUL";"SC";"Pequeno Porte I";"133,824996423521582756";"26,65373339857443113";"4. Efeito Substituição (Retração Local)"
"4215679";"SANTA TEREZINHA";"SC";"Pequeno Porte I";"1,962445613330269456";"28,48717868621126925";"1. Despertados (Efeito Indutor)"
"4215687";"SANTA TEREZINHA DO PROGRESSO";"SC";"Pequeno Porte I";"0,382268089308798575";"44,48484372272069720";"1. Despertados (Efeito Indutor)"
"4215703";"SANTO AMARO DA IMPERATRIZ";"SC";"Pequeno Porte II";"21,024499789250423731";"29,06209004114872840";"2. Constantes (Sustentabilidade)"
"4215802";"SAO BENTO DO SUL";"SC";"Médio Porte";"52,009562023240505368";"63,07691835519734269";"2. Constantes (Sustentabilidade)"
"4215901";"SAO BONIFACIO";"SC";"Pequeno Porte I";"14,374945123414256898";"75,26715786694450117";"1. Despertados (Efeito Indutor)"
"4216008";"SAO CARLOS";"SC";"Pequeno Porte I";"43,669718484972491979";"102,59832039652235380";"1. Despertados (Efeito Indutor)"
"4216057";"SAO CRISTOVAO DO SUL";"SC";"Pequeno Porte I";"27,666443769265953279";"99,95389481893278116";"1. Despertados (Efeito Indutor)"
"4216107";"SAO DOMINGOS";"SC";"Pequeno Porte I";"21,175355996348418586";"144,36523576113501122";"1. Despertados (Efeito Indutor)"
"4216206";"SAO FRANCISCO DO SUL";"SC";"Médio Porte";"68,118765920202378084";"92,66197876060667227";"1. Despertados (Efeito Indutor)"
"4216255";"SAO JOAO DO OESTE";"SC";"Pequeno Porte I";"80,392584539843042535";"126,65123131224387976";"1. Despertados (Efeito Indutor)"
"4216305";"SAO JOAO BATISTA";"SC";"Pequeno Porte II";"24,815844184697940733";"30,83907100070843654";"2. Constantes (Sustentabilidade)"
"4216354";"SAO JOAO DO ITAPERIU";"SC";"Pequeno Porte I";"21,877076009614846441";"41,09430573354994465";"1. Despertados (Efeito Indutor)"
"4216404";"SAO JOAO DO SUL";"SC";"Pequeno Porte I";"1,880101492344125491";"54,91919156702884663";"1. Despertados (Efeito Indutor)"
"4216503";"SAO JOAQUIM";"SC";"Pequeno Porte II";"10,957533144848673246";"9,68976033006051729";"2. Constantes (Sustentabilidade)"
"4216602";"SAO JOSE";"SC";"Grande Porte";"23,196940054266292464";"19,37835300844247399";"2. Constantes (Sustentabilidade)"
"4216701";"SAO JOSE DO CEDRO";"SC";"Pequeno Porte I";"198,793764985007470614";"50,86988477501548545";"4. Efeito Substituição (Retração Local)"
"4216800";"SAO JOSE DO CERRITO";"SC";"Pequeno Porte I";"8,918343122216615626";"23,17516932247171724";"1. Despertados (Efeito Indutor)"
"4216909";"SAO LOURENCO DO OESTE";"SC";"Pequeno Porte II";"65,426621869593915903";"103,43547091398869497";"1. Despertados (Efeito Indutor)"
"4217006";"SAO LUDGERO";"SC";"Pequeno Porte I";"34,847797659838718687";"54,54473388939011613";"1. Despertados (Efeito Indutor)"
"4217105";"SAO MARTINHO";"SC";"Pequeno Porte I";"15,782942514504890497";"185,60152186755880166";"1. Despertados (Efeito Indutor)"
"4217154";"SAO MIGUEL DA BOA VISTA";"SC";"Pequeno Porte I";"29,145413401586139912";"131,18785313736071885";"1. Despertados (Efeito Indutor)"
"4217204";"SAO MIGUEL DO OESTE";"SC";"Pequeno Porte II";"37,138790196690116829";"70,06467937296481807";"1. Despertados (Efeito Indutor)"
"4217253";"SAO PEDRO DE ALCANTARA";"SC";"Pequeno Porte I";"73,325185184105365011";"125,49354475113756280";"1. Despertados (Efeito Indutor)"
"4217303";"SAUDADES";"SC";"Pequeno Porte I";"17,141161655728424762";"50,78634420693200013";"1. Despertados (Efeito Indutor)"
"4217402";"SCHROEDER";"SC";"Pequeno Porte II";"28,051160988508812011";"45,33655674461217444";"1. Despertados (Efeito Indutor)"
"4217501";"SEARA";"SC";"Pequeno Porte I";"97,578447035403101495";"138,64983412624459902";"1. Despertados (Efeito Indutor)"
