Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Ensino Fundamental;siconfi-cor_RREO2TotalDespesas;107635527
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Ensino Médio;siconfi-cor_RREO2TotalDespesas;96093973,84
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Ensino Profissional;siconfi-cor_RREO2TotalDespesas;3257914,6
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Ensino Superior;siconfi-cor_RREO2TotalDespesas;1254313,75
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Educação Infantil;siconfi-cor_RREO2TotalDespesas;4664010,98
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Educação de Jovens e Adultos;siconfi-cor_RREO2TotalDespesas;7946314,05
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Educação Especial;siconfi-cor_RREO2TotalDespesas;18488265,62
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU12 - Administração Geral;siconfi-cor_RREO2TotalDespesas;16373915,32
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU12 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;18607000,54
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Cultura;siconfi-cor_RREO2TotalDespesas;7369195,13
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Patrimônio Histórico Artístico e Arqueológico;siconfi-cor_RREO2TotalDespesas;1488560,21
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Difusão Cultural;siconfi-cor_RREO2TotalDespesas;2897790,28
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU13 - Administração Geral;siconfi-cor_RREO2TotalDespesas;2982844,64
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Direitos da Cidadania;siconfi-cor_RREO2TotalDespesas;107503551,2
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Custódia e Reintegração Social;siconfi-cor_RREO2TotalDespesas;35311111,6
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Direitos Individuais Coletivos e Difusos;siconfi-cor_RREO2TotalDespesas;4721429,59
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU14 - Administração Geral;siconfi-cor_RREO2TotalDespesas;67437360,34
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU14 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;33649,65
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Urbanismo;siconfi-cor_RREO2TotalDespesas;2809029,1
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Infra-Estrutura Urbana;siconfi-cor_RREO2TotalDespesas;1449540,24
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU15 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1359488,86
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Habitação;siconfi-cor_RREO2TotalDespesas;699303,94
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Habitação Urbana;siconfi-cor_RREO2TotalDespesas;699303,94
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Saneamento;siconfi-cor_RREO2TotalDespesas;10664964,55
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Saneamento Básico Urbano;siconfi-cor_RREO2TotalDespesas;290700
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU17 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;10374264,55
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Gestão Ambiental;siconfi-cor_RREO2TotalDespesas;13572400,15
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Preservação e Conservação Ambiental;siconfi-cor_RREO2TotalDespesas;1605288,55
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Controle Ambiental;siconfi-cor_RREO2TotalDespesas;861207,84
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Recursos Hídricos;siconfi-cor_RREO2TotalDespesas;3476986,64
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU18 - Administração Geral;siconfi-cor_RREO2TotalDespesas;7628917,12
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Ciência e Tecnologia;siconfi-cor_RREO2TotalDespesas;10913127,28
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Desenvolvimento Científico;siconfi-cor_RREO2TotalDespesas;2403076,29
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Difusão do Conhecimento Científico e Tecnológico;siconfi-cor_RREO2TotalDespesas;113432,98
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU19 - Administração Geral;siconfi-cor_RREO2TotalDespesas;4707227,22
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU19 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;3689390,79
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Agricultura;siconfi-cor_RREO2TotalDespesas;32577909,23
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Abastecimento;siconfi-cor_RREO2TotalDespesas;1755878,39
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Promoção da Produção Agropecuária;siconfi-cor_RREO2TotalDespesas;8005769,96
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Defesa Agropecuária;siconfi-cor_RREO2TotalDespesas;110823,45
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU20 - Administração Geral;siconfi-cor_RREO2TotalDespesas;18831582,54
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU20 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;3873854,89
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Indústria;siconfi-cor_RREO2TotalDespesas;1265805,2
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Promoção Industrial;siconfi-cor_RREO2TotalDespesas;13373,55
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Normalização e Qualidade;siconfi-cor_RREO2TotalDespesas;415379,31
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU22 - Administração Geral;siconfi-cor_RREO2TotalDespesas;837052,34
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Comércio e Serviços;siconfi-cor_RREO2TotalDespesas;5563413,78
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Promoção Comercial;siconfi-cor_RREO2TotalDespesas;2256288,28
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Serviços Financeiros;siconfi-cor_RREO2TotalDespesas;175000
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Turismo;siconfi-cor_RREO2TotalDespesas;137447,02
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU23 - Administração Geral;siconfi-cor_RREO2TotalDespesas;2994678,48
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Comunicações;siconfi-cor_RREO2TotalDespesas;13046954,75
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Telecomunicações;siconfi-cor_RREO2TotalDespesas;914354,96
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU24 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1784102,64
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU24 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;10348497,15
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Transporte;siconfi-cor_RREO2TotalDespesas;296496440,1
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Transporte Aéreo;siconfi-cor_RREO2TotalDespesas;2252117,55
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Transporte Rodoviário;siconfi-cor_RREO2TotalDespesas;64140328,52
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Transporte Hidroviário;siconfi-cor_RREO2TotalDespesas;35160
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU26 - Administração Geral;siconfi-cor_RREO2TotalDespesas;7998718,71
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU26 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;222070115,4
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Desporto e Lazer;siconfi-cor_RREO2TotalDespesas;5726085,75
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Desporto de Rendimento;siconfi-cor_RREO2TotalDespesas;2026492,76
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Desporto Comunitário;siconfi-cor_RREO2TotalDespesas;2567427,86
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;FU27 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1132165,13
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Encargos Especiais;siconfi-cor_RREO2TotalDespesas;411786075,5
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Refinanciamento da Dívida Interna;siconfi-cor_RREO2TotalDespesas;20132116,22
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Serviço da Dívida Interna;siconfi-cor_RREO2TotalDespesas;11705686,13
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Serviço da Dívida Externa;siconfi-cor_RREO2TotalDespesas;35443098,6
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Transferências;siconfi-cor_RREO2TotalDespesas;32550180,37
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;Outros Encargos Especiais;siconfi-cor_RREO2TotalDespesas;311954994,1
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;DESPESAS (INTRA-ORÇAMENTÁRIAS) (II);siconfi-cor_RREO2TotalDespesas;396827458,2
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS NO BIMESTRE;TOTAL (III) = (I + II);siconfi-cor_RREO2TotalDespesas;3489816839
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_RREO2TotalDespesas;14594541260
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Legislativa;siconfi-cor_RREO2TotalDespesas;294716345,2
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Ação Legislativa;siconfi-cor_RREO2TotalDespesas;35296848,54
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Controle Externo;siconfi-cor_RREO2TotalDespesas;116262421,6
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU01 - Administração Geral;siconfi-cor_RREO2TotalDespesas;135639552,9
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU01 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;7517522,13
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Judiciária;siconfi-cor_RREO2TotalDespesas;921287318,7
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Ação Judiciária;siconfi-cor_RREO2TotalDespesas;921287318,7
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Essencial à Justiça;siconfi-cor_RREO2TotalDespesas;448721154,5
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Defesa da Ordem Jurídica;siconfi-cor_RREO2TotalDespesas;287205129,8
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Representação Judicial e Extrajudicial;siconfi-cor_RREO2TotalDespesas;32797722,4
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU03 - Administração Geral;siconfi-cor_RREO2TotalDespesas;120699047,1
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU03 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;8019255,21
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Administração;siconfi-cor_RREO2TotalDespesas;1008919979
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Planejamento e Orçamento;siconfi-cor_RREO2TotalDespesas;688054,63
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU04 - Administração Geral;siconfi-cor_RREO2TotalDespesas;911236424,3
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Administração Financeira;siconfi-cor_RREO2TotalDespesas;35138230,83
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Controle Interno;siconfi-cor_RREO2TotalDespesas;346704,34
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Tecnologia da Informação;siconfi-cor_RREO2TotalDespesas;23836047,31
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Formação de Recursos Humanos;siconfi-cor_RREO2TotalDespesas;1268807,68
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Administração de Concessões;siconfi-cor_RREO2TotalDespesas;16238727,84
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Comunicação Social;siconfi-cor_RREO2TotalDespesas;8925
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU04 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;20158056,59
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Segurança Pública;siconfi-cor_RREO2TotalDespesas;1325086211
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Policiamento;siconfi-cor_RREO2TotalDespesas;90877950,13
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Defesa Civil;siconfi-cor_RREO2TotalDespesas;13665138,58
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU06 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1171421502
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU06 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;49121621,01
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Assistência Social;siconfi-cor_RREO2TotalDespesas;126356803,3
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Assistência Comunitária;siconfi-cor_RREO2TotalDespesas;111968465,2
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU08 - Administração Geral;siconfi-cor_RREO2TotalDespesas;10943447,34
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU08 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;3444890,78
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Previdência Social;siconfi-cor_RREO2TotalDespesas;2617268297
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Previdência do Regime Estatutário;siconfi-cor_RREO2TotalDespesas;2561831560
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU09 - Administração Geral;siconfi-cor_RREO2TotalDespesas;55432565,84
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU09 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;4171,5
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Saúde;siconfi-cor_RREO2TotalDespesas;3084007859
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Atenção Básica;siconfi-cor_RREO2TotalDespesas;4956635
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Assistência Hospitalar e Ambulatorial;siconfi-cor_RREO2TotalDespesas;2203974849
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Suporte Profilático e Terapêutico;siconfi-cor_RREO2TotalDespesas;177268805,9
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Vigilância Sanitária;siconfi-cor_RREO2TotalDespesas;54328,62
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Vigilância Epidemiológica;siconfi-cor_RREO2TotalDespesas;16408054,78
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU10 - Administração Geral;siconfi-cor_RREO2TotalDespesas;646572512,1
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU10 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;34772674,18
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Trabalho;siconfi-cor_RREO2TotalDespesas;359839,07
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Fomento ao Trabalho;siconfi-cor_RREO2TotalDespesas;359839,07
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Educação;siconfi-cor_RREO2TotalDespesas;1280728762
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Ensino Fundamental;siconfi-cor_RREO2TotalDespesas;481529065,4
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Ensino Médio;siconfi-cor_RREO2TotalDespesas;458974245,3
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Ensino Profissional;siconfi-cor_RREO2TotalDespesas;13837059,73
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Ensino Superior;siconfi-cor_RREO2TotalDespesas;5994849,05
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Educação Infantil;siconfi-cor_RREO2TotalDespesas;15642762,17
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Educação de Jovens e Adultos;siconfi-cor_RREO2TotalDespesas;36622858,37
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Educação Especial;siconfi-cor_RREO2TotalDespesas;78087253,53
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU12 - Administração Geral;siconfi-cor_RREO2TotalDespesas;76044063,99
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU12 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;113996604,2
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Cultura;siconfi-cor_RREO2TotalDespesas;29960360,94
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Patrimônio Histórico Artístico e Arqueológico;siconfi-cor_RREO2TotalDespesas;3034360,31
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Difusão Cultural;siconfi-cor_RREO2TotalDespesas;11185491,44
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU13 - Administração Geral;siconfi-cor_RREO2TotalDespesas;15740509,19
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Direitos da Cidadania;siconfi-cor_RREO2TotalDespesas;543710489,5
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Custódia e Reintegração Social;siconfi-cor_RREO2TotalDespesas;191942907,4
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Direitos Individuais Coletivos e Difusos;siconfi-cor_RREO2TotalDespesas;14733684,83
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU14 - Administração Geral;siconfi-cor_RREO2TotalDespesas;336607130,3
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU14 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;426767
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Urbanismo;siconfi-cor_RREO2TotalDespesas;20205887,19
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Infra-Estrutura Urbana;siconfi-cor_RREO2TotalDespesas;12590851,31
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU15 - Administração Geral;siconfi-cor_RREO2TotalDespesas;7615035,88
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Habitação;siconfi-cor_RREO2TotalDespesas;4304432,63
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Habitação Urbana;siconfi-cor_RREO2TotalDespesas;4304432,63
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Saneamento;siconfi-cor_RREO2TotalDespesas;35432088,68
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Saneamento Básico Urbano;siconfi-cor_RREO2TotalDespesas;1329458,85
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU17 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;34102629,83
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Gestão Ambiental;siconfi-cor_RREO2TotalDespesas;64674102,06
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Preservação e Conservação Ambiental;siconfi-cor_RREO2TotalDespesas;15355220,55
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Controle Ambiental;siconfi-cor_RREO2TotalDespesas;1858864,02
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Recursos Hídricos;siconfi-cor_RREO2TotalDespesas;9233482,54
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);FU18 - Administração Geral;siconfi-cor_RREO2TotalDespesas;38226534,95
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Ciência e Tecnologia;siconfi-cor_RREO2TotalDespesas;79634587,53
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Desenvolvimento Científico;siconfi-cor_RREO2TotalDespesas;23963374,75
Governo do Estado do Espírito Santo;32;ES;4018650;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d);Desenvolvimento Tecnológico e Engenharia;siconfi-cor_RREO2TotalDespesas;6200000
