Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_RREO2TotalDespesas;11147654331
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Legislativa;siconfi-cor_RREO2TotalDespesas;355244651
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Ação Legislativa;siconfi-cor_RREO2TotalDespesas;70323303
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Controle Externo;siconfi-cor_RREO2TotalDespesas;129847637
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU01 - Administração Geral;siconfi-cor_RREO2TotalDespesas;140033090
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU01 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;15040621
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Judiciária;siconfi-cor_RREO2TotalDespesas;586493045
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Ação Judiciária;siconfi-cor_RREO2TotalDespesas;419665775
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU02 - Administração Geral;siconfi-cor_RREO2TotalDespesas;152809270
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU02 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;14018000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Essencial à Justiça;siconfi-cor_RREO2TotalDespesas;289747343
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Defesa da Ordem Jurídica;siconfi-cor_RREO2TotalDespesas;3739987
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU03 - Administração Geral;siconfi-cor_RREO2TotalDespesas;277140505
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU03 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;8866851
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Administração;siconfi-cor_RREO2TotalDespesas;816533201
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Planejamento e Orçamento;siconfi-cor_RREO2TotalDespesas;420000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU04 - Administração Geral;siconfi-cor_RREO2TotalDespesas;405205401
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Administração Financeira;siconfi-cor_RREO2TotalDespesas;105000000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Controle Interno;siconfi-cor_RREO2TotalDespesas;6433336
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Normatização e Fiscalização;siconfi-cor_RREO2TotalDespesas;361000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Tecnologia da Informação;siconfi-cor_RREO2TotalDespesas;25097122
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Formação de Recursos Humanos;siconfi-cor_RREO2TotalDespesas;1158925
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Administração de Concessões;siconfi-cor_RREO2TotalDespesas;500000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Comunicação Social;siconfi-cor_RREO2TotalDespesas;10160000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU04 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;262197417
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Segurança Pública;siconfi-cor_RREO2TotalDespesas;1613654402
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Policiamento;siconfi-cor_RREO2TotalDespesas;1027299587
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Defesa Civil;siconfi-cor_RREO2TotalDespesas;158123792
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Informação e Inteligência;siconfi-cor_RREO2TotalDespesas;7283000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU06 - Administração Geral;siconfi-cor_RREO2TotalDespesas;382479688
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU06 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;38468335
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Assistência Social;siconfi-cor_RREO2TotalDespesas;123948000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Assistência ao Idoso;siconfi-cor_RREO2TotalDespesas;97000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Assistência ao Portador de Deficiência;siconfi-cor_RREO2TotalDespesas;250000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Assistência à Criança e ao Adolescente;siconfi-cor_RREO2TotalDespesas;17512883
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Assistência Comunitária;siconfi-cor_RREO2TotalDespesas;54030000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU08 - Administração Geral;siconfi-cor_RREO2TotalDespesas;45393117
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU08 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;6665000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Previdência Social;siconfi-cor_RREO2TotalDespesas;2435438830
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Previdência do Regime Estatutário;siconfi-cor_RREO2TotalDespesas;2425863198
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU09 - Administração Geral;siconfi-cor_RREO2TotalDespesas;8240632
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU09 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;1335000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Saúde;siconfi-cor_RREO2TotalDespesas;1716793807
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Atenção Básica;siconfi-cor_RREO2TotalDespesas;1450000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Assistência Hospitalar e Ambulatorial;siconfi-cor_RREO2TotalDespesas;1378979705
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Suporte Profilático e Terapêutico;siconfi-cor_RREO2TotalDespesas;65550070
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Vigilância Sanitária;siconfi-cor_RREO2TotalDespesas;4055000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Vigilância Epidemiológica;siconfi-cor_RREO2TotalDespesas;2850000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Alimentação e Nutrição;siconfi-cor_RREO2TotalDespesas;590000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU10 - Administração Geral;siconfi-cor_RREO2TotalDespesas;219157319
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU10 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;44161713
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Trabalho;siconfi-cor_RREO2TotalDespesas;1000000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Fomento ao Trabalho;siconfi-cor_RREO2TotalDespesas;50000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU11 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;950000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Educação;siconfi-cor_RREO2TotalDespesas;1240559781
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Ensino Fundamental;siconfi-cor_RREO2TotalDespesas;397471000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Ensino Médio;siconfi-cor_RREO2TotalDespesas;798657781
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Ensino Profissional;siconfi-cor_RREO2TotalDespesas;44371000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Educação Infantil;siconfi-cor_RREO2TotalDespesas;60000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Cultura;siconfi-cor_RREO2TotalDespesas;28836282
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Patrimônio Histórico Artístico e Arqueológico;siconfi-cor_RREO2TotalDespesas;5170000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Difusão Cultural;siconfi-cor_RREO2TotalDespesas;5701650
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU13 - Administração Geral;siconfi-cor_RREO2TotalDespesas;17964632
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Direitos da Cidadania;siconfi-cor_RREO2TotalDespesas;198185700
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Custódia e Reintegração Social;siconfi-cor_RREO2TotalDespesas;125516700
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Direitos Individuais Coletivos e Difusos;siconfi-cor_RREO2TotalDespesas;676000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU14 - Administração Geral;siconfi-cor_RREO2TotalDespesas;71598000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU14 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;395000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Urbanismo;siconfi-cor_RREO2TotalDespesas;114343380
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Infra-Estrutura Urbana;siconfi-cor_RREO2TotalDespesas;76101380
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Serviços Urbanos;siconfi-cor_RREO2TotalDespesas;750000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU15 - Administração Geral;siconfi-cor_RREO2TotalDespesas;23780000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU15 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;13712000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Habitação;siconfi-cor_RREO2TotalDespesas;44153785
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Habitação Urbana;siconfi-cor_RREO2TotalDespesas;9335000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU16 - Administração Geral;siconfi-cor_RREO2TotalDespesas;33898785
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU16 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;920000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Saneamento;siconfi-cor_RREO2TotalDespesas;84700000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Saneamento Básico Urbano;siconfi-cor_RREO2TotalDespesas;4700000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU17 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;80000000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Gestão Ambiental;siconfi-cor_RREO2TotalDespesas;23724668
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Preservação e Conservação Ambiental;siconfi-cor_RREO2TotalDespesas;6105194
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Controle Ambiental;siconfi-cor_RREO2TotalDespesas;880000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Recursos Hídricos;siconfi-cor_RREO2TotalDespesas;2875000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU18 - Administração Geral;siconfi-cor_RREO2TotalDespesas;13454474
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU18 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;410000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Ciência e Tecnologia;siconfi-cor_RREO2TotalDespesas;36117670
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Desenvolvimento Científico;siconfi-cor_RREO2TotalDespesas;13628270
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Desenvolvimento Tecnológico e Engenharia;siconfi-cor_RREO2TotalDespesas;1970500
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Difusão do Conhecimento Científico e Tecnológico;siconfi-cor_RREO2TotalDespesas;6580000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU19 - Administração Geral;siconfi-cor_RREO2TotalDespesas;13881400
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU19 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;57500
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Agricultura;siconfi-cor_RREO2TotalDespesas;178040859
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Abastecimento;siconfi-cor_RREO2TotalDespesas;4100000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Extensão Rural;siconfi-cor_RREO2TotalDespesas;39154185
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Irrigação;siconfi-cor_RREO2TotalDespesas;8600000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Promoção da Produção Agropecuária;siconfi-cor_RREO2TotalDespesas;1410000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU20 - Administração Geral;siconfi-cor_RREO2TotalDespesas;115210092
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU20 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;9566582
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Organização Agrária;siconfi-cor_RREO2TotalDespesas;2000000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Reforma Agrária;siconfi-cor_RREO2TotalDespesas;2000000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Indústria;siconfi-cor_RREO2TotalDespesas;43451000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Promoção Industrial;siconfi-cor_RREO2TotalDespesas;10615000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU22 - Administração Geral;siconfi-cor_RREO2TotalDespesas;30886000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU22 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;1950000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Comércio e Serviços;siconfi-cor_RREO2TotalDespesas;13986100
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Comercialização;siconfi-cor_RREO2TotalDespesas;2750000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Turismo;siconfi-cor_RREO2TotalDespesas;7260000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU23 - Administração Geral;siconfi-cor_RREO2TotalDespesas;3976100
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Transporte;siconfi-cor_RREO2TotalDespesas;547472808
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Transporte Rodoviário;siconfi-cor_RREO2TotalDespesas;515986739
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU26 - Administração Geral;siconfi-cor_RREO2TotalDespesas;30116069
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU26 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;1370000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Desporto e Lazer;siconfi-cor_RREO2TotalDespesas;31105700
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Desporto de Rendimento;siconfi-cor_RREO2TotalDespesas;14270700
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Desporto Comunitário;siconfi-cor_RREO2TotalDespesas;1080000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Lazer;siconfi-cor_RREO2TotalDespesas;7375000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU27 - Administração Geral;siconfi-cor_RREO2TotalDespesas;6630000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;FU27 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;1750000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Encargos Especiais;siconfi-cor_RREO2TotalDespesas;604261527
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Refinanciamento da Dívida Interna;siconfi-cor_RREO2TotalDespesas;65068000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Serviço da Dívida Interna;siconfi-cor_RREO2TotalDespesas;215235000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Serviço da Dívida Externa;siconfi-cor_RREO2TotalDespesas;110332500
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Transferências;siconfi-cor_RREO2TotalDespesas;5547679
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Outros Encargos Especiais;siconfi-cor_RREO2TotalDespesas;208078348
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;Reserva de Contingência;siconfi-cor_RREO2TotalDespesas;17861792
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;DESPESAS (INTRA-ORÇAMENTÁRIAS) (II);siconfi-cor_RREO2TotalDespesas;1026183627
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO INICIAL;TOTAL (III) = (I + II);siconfi-cor_RREO2TotalDespesas;12173837958
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_RREO2TotalDespesas;12768635692
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Legislativa;siconfi-cor_RREO2TotalDespesas;376924651
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Ação Legislativa;siconfi-cor_RREO2TotalDespesas;82948615,37
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Controle Externo;siconfi-cor_RREO2TotalDespesas;141477637
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU01 - Administração Geral;siconfi-cor_RREO2TotalDespesas;148439841
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU01 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;4058557,63
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Judiciária;siconfi-cor_RREO2TotalDespesas;635821744,9
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Ação Judiciária;siconfi-cor_RREO2TotalDespesas;445584474,9
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU02 - Administração Geral;siconfi-cor_RREO2TotalDespesas;169609270
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU02 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;20628000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Essencial à Justiça;siconfi-cor_RREO2TotalDespesas;306553153,6
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Defesa da Ordem Jurídica;siconfi-cor_RREO2TotalDespesas;1636586,09
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU03 - Administração Geral;siconfi-cor_RREO2TotalDespesas;296291982,4
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU03 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;8624585,09
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Administração;siconfi-cor_RREO2TotalDespesas;968537303
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Planejamento e Orçamento;siconfi-cor_RREO2TotalDespesas;277000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU04 - Administração Geral;siconfi-cor_RREO2TotalDespesas;402507209,8
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Administração Financeira;siconfi-cor_RREO2TotalDespesas;147140624,9
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Controle Interno;siconfi-cor_RREO2TotalDespesas;6785331
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Normatização e Fiscalização;siconfi-cor_RREO2TotalDespesas;410000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Tecnologia da Informação;siconfi-cor_RREO2TotalDespesas;37073085,18
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Formação de Recursos Humanos;siconfi-cor_RREO2TotalDespesas;861172,2
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Administração de Concessões;siconfi-cor_RREO2TotalDespesas;500000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Comunicação Social;siconfi-cor_RREO2TotalDespesas;18320900
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU04 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;354661980
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Segurança Pública;siconfi-cor_RREO2TotalDespesas;1302639868
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Policiamento;siconfi-cor_RREO2TotalDespesas;667879298,4
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Defesa Civil;siconfi-cor_RREO2TotalDespesas;114301403,5
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Informação e Inteligência;siconfi-cor_RREO2TotalDespesas;298259,89
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU06 - Administração Geral;siconfi-cor_RREO2TotalDespesas;477485299,6
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU06 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;42675606,51
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Assistência Social;siconfi-cor_RREO2TotalDespesas;188261977,9
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Assistência ao Idoso;siconfi-cor_RREO2TotalDespesas;95000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Assistência ao Portador de Deficiência;siconfi-cor_RREO2TotalDespesas;260000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Assistência à Criança e ao Adolescente;siconfi-cor_RREO2TotalDespesas;20269822
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Assistência Comunitária;siconfi-cor_RREO2TotalDespesas;112250355,9
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU08 - Administração Geral;siconfi-cor_RREO2TotalDespesas;51328633
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU08 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;4058167
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Previdência Social;siconfi-cor_RREO2TotalDespesas;2675945060
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Previdência do Regime Estatutário;siconfi-cor_RREO2TotalDespesas;2168005804
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Previdência Especial;siconfi-cor_RREO2TotalDespesas;493875124,7
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU09 - Administração Geral;siconfi-cor_RREO2TotalDespesas;12519132
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU09 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;1545000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Saúde;siconfi-cor_RREO2TotalDespesas;2346173371
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Atenção Básica;siconfi-cor_RREO2TotalDespesas;2400000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Assistência Hospitalar e Ambulatorial;siconfi-cor_RREO2TotalDespesas;1926563702
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Suporte Profilático e Terapêutico;siconfi-cor_RREO2TotalDespesas;58165070
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Vigilância Sanitária;siconfi-cor_RREO2TotalDespesas;1055000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Vigilância Epidemiológica;siconfi-cor_RREO2TotalDespesas;5300000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Alimentação e Nutrição;siconfi-cor_RREO2TotalDespesas;20000
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU10 - Administração Geral;siconfi-cor_RREO2TotalDespesas;308808577
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU10 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;43861022
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Trabalho;siconfi-cor_RREO2TotalDespesas;47911,9
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);FU11 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;47911,9
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Educação;siconfi-cor_RREO2TotalDespesas;1918792312
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Ensino Fundamental;siconfi-cor_RREO2TotalDespesas;680301364,5
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Ensino Médio;siconfi-cor_RREO2TotalDespesas;1193675047
Governo do Estado de Sergipe;28;SE;2338474;DOTAÇÃO ATUALIZADA (a);Ensino Profissional;siconfi-cor_RREO2TotalDespesas;44638900
