"cod_municipio","municipio","ano","tipo_orgao_gestor","tem_plano","tem_conselho","tem_fundo","tem_lei_patrimonio","tem_cons_patrimonio","equip_biblioteca","equip_museu","equip_teatro","equip_cinema","gestor_sexo","gestor_idade","gestor_cor_raca","gestor_escolaridade","gestor_escolaridade_agrupada","orcamento_perc_executado"
"4313508","Osório",2018,"Setor subordinado diretamente à chefia do Executivo","Sim","Sim","Sim","Sim","Não","Sim","Sim","Sim","Não","Masculino","56","Branca","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4313508","Osório",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Não","Sim","Sim","Sim","Não","Feminino","38","Preta","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4313607","Paim Filho",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4313607","Paim Filho",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Sim","Não","Feminino","45",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4313607","Paim Filho",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Feminino","54","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4313607","Paim Filho",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","57","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"4313656","Palmares do Sul",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4313656","Palmares do Sul",2014,"Secretaria exclusiva","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","34",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4313656","Palmares do Sul",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","-","-","-","-","Masculino","39","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"4313656","Palmares do Sul",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Sim","Não","Não","Masculino","48","Branca","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu","Mais de 90%"
"4313706","Palmeira das Missões",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4313706","Palmeira das Missões",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Sim","Sim","Sim","Sim","Sim","Masculino","70",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4313706","Palmeira das Missões",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Sim","Sim","Não","Não","Sim","Masculino","74","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4313706","Palmeira das Missões",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Não","Feminino","54","Branca","Mestrado","Mestrado e doutorado","31% a 40%"
"4313805","Palmitinho",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4313805","Palmitinho",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Masculino","65",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4313805","Palmitinho",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","37","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4313805","Palmitinho",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Sim","Não","Sim","Sim","Não","Não","Masculino","57","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4313904","Panambi",2006,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4313904","Panambi",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Sim","Sim","Não","Feminino","56",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4313904","Panambi",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Não","Sim","Não","Não","Feminino","64","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4313904","Panambi",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Não","Não","Sim","Sim","Sim","Não","Feminino","67","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Mais de 90%"
"4313953","Pantano Grande",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4313953","Pantano Grande",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Masculino","51",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4313953","Pantano Grande",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Sim","Não","Não","Sim","Sim","Não","Não","Feminino","51","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4313953","Pantano Grande",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Masculino","43","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"4314001","Paraí",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314001","Paraí",2014,"Secretaria em conjunto com outras políticas","Sim","Sim","Sim","Sim","Não","Sim","Não","Sim","Não","Feminino","41",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314001","Paraí",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Não","Sim","Não","Não","Não","Feminino","36","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314001","Paraí",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Não","Sim","Não","Não","Não","Feminino","40","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","61% a 70%"
"4314027","Paraíso do Sul",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314027","Paraíso do Sul",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","44",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314027","Paraíso do Sul",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Feminino","56","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314027","Paraíso do Sul",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Masculino","60","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4314035","Pareci Novo",2006,"Secretaria municipal em conjunto com outras políticas","Sim","Não","Não","Sim","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314035","Pareci Novo",2014,"Secretaria exclusiva","Não","Sim","Não","Sim","Não","Sim","Sim","Não","Não","Masculino","70",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314035","Pareci Novo",2018,"Secretaria exclusiva","Não","Sim","Não","Sim","Não","Não","Sim","Não","Não","Masculino","48","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314035","Pareci Novo",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Não","Sim","Sim","Não","Não","Masculino","50","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu","41% a 50%"
"4314050","Parobé",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4314050","Parobé",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Masculino","41",NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4314050","Parobé",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Masculino","49","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314050","Parobé",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Feminino","62","Branca","Mestrado","Mestrado e doutorado","Mais de 90%"
"4314068","Passa Sete",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314068","Passa Sete",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","42",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314068","Passa Sete",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","-","-","-","-","Feminino","29","Branca","Mestrado","Mestrado e doutorado",NA
"4314068","Passa Sete",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Não","Sim","Não","Sim","Não","Não","Não","Feminino","49","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"4314076","Passo do Sobrado",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Sim","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314076","Passo do Sobrado",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","38",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314076","Passo do Sobrado",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Feminino","59","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314076","Passo do Sobrado",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Não","Não","Sim","Sim","Sim","Não","Masculino","39","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4314100","Passo Fundo",2006,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Sim","Sim","Não","Sim","Sim","Sim","Sim",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314100","Passo Fundo",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Sim","Sim","Não","Sim","Sim","Sim","Sim","Masculino","36",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314100","Passo Fundo",2018,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Não","Não","Não","Não","Não","Masculino","40","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314100","Passo Fundo",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Não","Sim","Sim","Sim","Sim","Feminino","63","Branca","Mestrado","Mestrado e doutorado","41% a 50%"
"4314134","Paulo Bento",2006,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4314134","Paulo Bento",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Feminino","35",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314134","Paulo Bento",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Não","Não","Não","Não","Feminino","38","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314134","Paulo Bento",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Não","Não","Não","Sim","Sim","Não","Não","Feminino","47","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4314159","Paverama",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4314159","Paverama",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","48",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314159","Paverama",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Sim","Não","-","-","-","-","Feminino","51","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314159","Paverama",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Não","Sim","Não","Não","Não","Masculino","62","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4314175","Pedras Altas",2006,"Setor subordinado a outra secretaria","Não","Não","Sim","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4314175","Pedras Altas",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Feminino","35",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314175","Pedras Altas",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Feminino","41","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314175","Pedras Altas",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Sim","Sim","Não","Não","Não","Feminino","44","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4314209","Pedro Osório",2006,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4314209","Pedro Osório",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Sim","Não","Masculino","35",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314209","Pedro Osório",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","58","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314209","Pedro Osório",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Feminino","31","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4314308","Pejuçara",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314308","Pejuçara",2014,"Setor subordinado à outra secretaria","Não","Sim","Sim","Sim","Não","Sim","Sim","Não","Não","Feminino","48",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314308","Pejuçara",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Sim","Não","-","-","-","-","Feminino","38","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314308","Pejuçara",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Não","Sim","Sim","Não","Não","Feminino","53","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Mais de 90%"
"4314407","Pelotas",2006,"Secretaria municipal exclusiva","Sim","Sim","Não","Sim","Não","Sim","Sim","Sim","Sim",NA,NA,NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4314407","Pelotas",2014,"Secretaria exclusiva","Não","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Masculino","44",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314407","Pelotas",2018,"Secretaria exclusiva","Não","Sim","Sim","Sim","Sim","Não","Sim","Sim","Não","Masculino","47","Branca","Mestrado","Mestrado e doutorado",NA
"4314407","Pelotas",2021,"Secretaria exclusiva","Não","Sim","Sim","Sim","Não","Sim","Sim","Sim","Sim","Masculino","51","Preta","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu","11% a 20%"
"4314423","Picada Café",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Sim","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314423","Picada Café",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Sim","Sim","Não","Sim","Sim","Não","Não","Masculino","36",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314423","Picada Café",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Sim","-","-","-","-","Masculino","39","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314423","Picada Café",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Não","Sim","Sim","Não","Não","Feminino","43","Branca","Doutorado","Mestrado e doutorado","41% a 50%"
"4314456","Pinhal",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314456","Pinhal",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não","Feminino","46",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314456","Pinhal",2018,"Setor subordinado a outra secretaria","Não","Não","Não","Sim","Não","Sim","Não","Não","Não","Feminino","54","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314456","Pinhal",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não","Feminino","25","Preta","Especialização","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4314464","Pinhal da Serra",2006,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314464","Pinhal da Serra",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Masculino","32",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314464","Pinhal da Serra",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Não","Não","Sim","Não","Não","Masculino","50","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314464","Pinhal da Serra",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Não","Não","Não","Não","Não","Masculino","47","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","41% a 50%"
"4314472","Pinhal Grande",2006,"Setor subordinado diretamente à chefia do executivo","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314472","Pinhal Grande",2014,"Setor subordinado à outra secretaria","Não","Sim","Sim","Sim","Não","Sim","Sim","Não","Não","Feminino","55",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314472","Pinhal Grande",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Feminino","27","Branca","Mestrado","Mestrado e doutorado",NA
"4314472","Pinhal Grande",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Sim","Não","Não","Feminino","37","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","81% a 90%"
"4314498","Pinheirinho do Vale",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Sim","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314498","Pinheirinho do Vale",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Feminino","43",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314498","Pinheirinho do Vale",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Não","Sim","Não","Não","Não","Feminino","37","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314498","Pinheirinho do Vale",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Sim","Não","Sim","Sim","Não","Não","Feminino","39","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"4314506","Pinheiro Machado",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Sim","Sim","Não","Sim","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314506","Pinheiro Machado",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Sim","Não","Feminino","50",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314506","Pinheiro Machado",2018,"Setor subordinado a outra secretaria","Não","Não","Não","Sim","Sim","-","-","-","-","Masculino","46","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314506","Pinheiro Machado",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Sim","Sim","Não","Sim","Não","Feminino","45","Parda","Especialização","Ensino Médio a Pós-graduação lato sensu","0%"
"4314548","Pinto Bandeira",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não","Feminino","26",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314548","Pinto Bandeira",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","49","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314548","Pinto Bandeira",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Feminino","53","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","11% a 20%"
"4314555","Pirapó",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314555","Pirapó",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não","Feminino","52",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314555","Pirapó",2018,"Setor subordinado diretamente à chefia do Executivo","Não","Não","Não","Sim","Não","-","-","-","-","Masculino","53","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314555","Pirapó",2021,"Setor subordinado diretamente  à chefia do Executivo","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não","Masculino","57","Branca","Ensino fundamental (1º Grau) completo","Ensino Médio a Pós-graduação lato sensu","81% a 90%"
"4314605","Piratini",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314605","Piratini",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Sim","Não","Sim","Sim","Sim","Não","Não","Masculino","39",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314605","Piratini",2018,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Masculino","48","Branca","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4314605","Piratini",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Sim","Sim","Sim","Sim","Não","Não","Feminino","27","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","41% a 50%"
"4314704","Planalto",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314704","Planalto",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","56",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314704","Planalto",2018,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","39","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314704","Planalto",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Não","Não","Não","Sim","Sim","Não","Não","Feminino","41","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","31% a 40%"
"4314753","Poço das Antas",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Sim","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314753","Poço das Antas",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","58",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314753","Poço das Antas",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","48","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314753","Poço das Antas",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","37","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","41% a 50%"
"4314779","Pontão",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314779","Pontão",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Feminino","55",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314779","Pontão",2018,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","52","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314779","Pontão",2021,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Feminino","61","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","0%"
"4314787","Ponte Preta",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314787","Ponte Preta",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","30",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
