"cod_municipio","municipio","cod_uf","uf","regiao","ano","populacao","tipo_orgao_gestor","tem_plano","tem_conselho","tem_fundo","tem_lei_patrimonio","tem_cons_patrimonio","equip_biblioteca","equip_museu","equip_teatro","equip_cinema","gestor_sexo","gestor_idade","gestor_cor_raca","gestor_escolaridade","gestor_idade_num","gestor_faixa_etaria","gestor_cor_raca_limpa","gestor_grupo_raca","gestor_escolaridade_agrupada","plano_tem_lei","plano_participacao_soc","sec_educacao","sec_esporte","sec_turismo","cons_qtd_membros","cons_cap_continuada","cons_cap_eventual","cons_cap_nao_realiza","orcamento_perc_executado"
"1100320","São Miguel do Guaporé","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100320","São Miguel do Guaporé","11","RO","Norte",2014,NA,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Sim","Não","Masculino","47",NA,"Pós-graduação",47,"40 a 49 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100320","São Miguel do Guaporé","11","RO","Norte",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Masculino","41","Parda","Ensino superior completo",41,"40 a 49 anos","Parda","Negros (Pretos e Pardos)","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1100320","São Miguel do Guaporé","11","RO","Norte",2021,23147,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Sim","Não","Masculino","58","Preta","Ensino médio (2º Grau) completo",58,"50 a 59 anos","Preta","Negros (Pretos e Pardos)","Ensino Médio","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Sem Informação"
"1100338","Nova Mamoré","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100338","Nova Mamoré","11","RO","Norte",2014,NA,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","46",NA,"Ensino médio completo",46,"40 a 49 anos",NA,NA,"Ensino Médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100338","Nova Mamoré","11","RO","Norte",2018,NA,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Não","Não","Não","Não","Masculino","60","Preta","Mestrado",60,"60 anos ou mais","Preta","Negros (Pretos e Pardos)","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1100338","Nova Mamoré","11","RO","Norte",2021,32184,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","48","Parda","Especialização",48,"40 a 49 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Até 10%"
"1100346","Alvorada DOeste","11","RO","Norte",2006,NA,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) incompleto",NA,NA,NA,NA,"Ensino Médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100346","Alvorada DOeste","11","RO","Norte",2014,NA,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Sim","Não","Masculino","38",NA,"Pós-graduação",38,"30 a 39 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100346","Alvorada DOeste","11","RO","Norte",2018,NA,"Não possui estrutura","Não","Não","Não","Não","Não","Sim","Não","Não","Não","-","-","-","-",NA,NA,NA,NA,"Sem Informação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1100346","Alvorada DOeste","11","RO","Norte",2021,13807,"Setor subordinado diretamente  à chefia do Executivo","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Masculino","37","Branca","Ensino fundamental (1º Grau) incompleto",37,"30 a 39 anos","Branca","Brancos","Ensino Fundamental","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Sem Informação"
"1100379","Alto Alegre dos Parecis","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100379","Alto Alegre dos Parecis","11","RO","Norte",2014,NA,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","50",NA,"Ensino médio incompleto",50,"50 a 59 anos",NA,NA,"Ensino Médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100379","Alto Alegre dos Parecis","11","RO","Norte",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Masculino","36","Preta","Ensino fundamental (1º Grau) incompleto",36,"30 a 39 anos","Preta","Negros (Pretos e Pardos)","Ensino Fundamental","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1100379","Alto Alegre dos Parecis","11","RO","Norte",2021,13268,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","39","Parda","Ensino fundamental (1º Grau) incompleto",39,"30 a 39 anos","Parda","Negros (Pretos e Pardos)","Ensino Fundamental","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Até 10%"
"1100403","Alto Paraíso","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100403","Alto Paraíso","11","RO","Norte",2014,NA,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","49",NA,"Ensino superior completo",49,"40 a 49 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100403","Alto Paraíso","11","RO","Norte",2018,NA,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","-","-","-","-","Masculino","43","Preta","Ensino superior completo",43,"40 a 49 anos","Preta","Negros (Pretos e Pardos)","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1100403","Alto Paraíso","11","RO","Norte",2021,22258,"Secretaria exclusiva","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","50","Branca","Ensino fundamental (1º Grau) incompleto",50,"50 a 59 anos","Branca","Brancos","Ensino Fundamental","Não","Não","Não","Não","Não",NA,"Não","Não","Não","0%"
"1100452","Buritis","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100452","Buritis","11","RO","Norte",2014,NA,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Masculino","44",NA,"Ensino superior completo",44,"40 a 49 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100452","Buritis","11","RO","Norte",2018,NA,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Sim","Não","Masculino","42","Branca","Especialização",42,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1100452","Buritis","11","RO","Norte",2021,41043,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","41","Parda","Especialização",41,"40 a 49 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Até 10%"
"1100502","Novo Horizonte do Oeste","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior incompleto",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100502","Novo Horizonte do Oeste","11","RO","Norte",2014,NA,"Não possui estrutura","Não","Não","Não","Não","Não","Sim","Não","Não","Não","-","-",NA,"-",NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100502","Novo Horizonte do Oeste","11","RO","Norte",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","43","Branca","Mestrado",43,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1100502","Novo Horizonte do Oeste","11","RO","Norte",2021,8125,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Feminino","45","Branca","Ensino médio (2º Grau) completo",45,"40 a 49 anos","Branca","Brancos","Ensino Médio","Não","Não","Não","Não","Não",NA,"Não","Não","Não","31% a 40%"
"1100601","Cacaulândia","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100601","Cacaulândia","11","RO","Norte",2014,NA,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","26",NA,"Ensino médio completo",26,"Até 29 anos",NA,NA,"Ensino Médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100601","Cacaulândia","11","RO","Norte",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","39","Branca","Ensino superior completo",39,"30 a 39 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1100601","Cacaulândia","11","RO","Norte",2021,6307,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","40","Parda","Especialização",40,"40 a 49 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não","0%"
"1100700","Campo Novo de Rondônia","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100700","Campo Novo de Rondônia","11","RO","Norte",2014,NA,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","41",NA,"Pós-graduação",41,"40 a 49 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100700","Campo Novo de Rondônia","11","RO","Norte",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Feminino","52","Branca","Especialização",52,"50 a 59 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1100700","Campo Novo de Rondônia","11","RO","Norte",2021,14391,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","35","Preta","Ensino superior incompleto",35,"30 a 39 anos","Preta","Negros (Pretos e Pardos)","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não","0%"
"1100809","Candeias do Jamari","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) incompleto",NA,NA,NA,NA,"Ensino Médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100809","Candeias do Jamari","11","RO","Norte",2014,NA,"Secretaria exclusiva","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","40",NA,"Ensino superior completo",40,"40 a 49 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100809","Candeias do Jamari","11","RO","Norte",2018,NA,"Secretaria exclusiva","Não","Não","Não","Não","Não","-","-","-","-","Feminino","38","Branca","Ensino superior completo",38,"30 a 39 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1100809","Candeias do Jamari","11","RO","Norte",2021,28068,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Sim","Não","Não","Não","Não","Não","Não","Masculino","52","Parda","Especialização",52,"50 a 59 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não","81% a 90%"
"1100908","Castanheiras","11","RO","Norte",2006,NA,"Não possui estrutura específica","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Não aplicável",NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100908","Castanheiras","11","RO","Norte",2014,NA,"Setor subordinado à outra secretaria","Sim","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","50",NA,"Ensino superior completo",50,"50 a 59 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100908","Castanheiras","11","RO","Norte",2018,NA,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","38","Preta","Ensino superior completo",38,"30 a 39 anos","Preta","Negros (Pretos e Pardos)","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1100908","Castanheiras","11","RO","Norte",2021,2923,"Não possui estrutura","Não","Não","Não","Não","Não","Não","Não","Não","Não","-","-","-","-",NA,NA,NA,NA,"Sem Informação","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Sem Informação"
"1100924","Chupinguaia","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100924","Chupinguaia","11","RO","Norte",2014,NA,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","46",NA,"Ensino superior incompleto",46,"40 a 49 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100924","Chupinguaia","11","RO","Norte",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Masculino","39","Branca","Ensino médio (2º Grau) completo",39,"30 a 39 anos","Branca","Brancos","Ensino Médio","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1100924","Chupinguaia","11","RO","Norte",2021,11755,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","65","Branca","Ensino médio (2º Grau) completo",65,"60 anos ou mais","Branca","Brancos","Ensino Médio","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Sem Informação"
"1100940","Cujubim","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Sim","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100940","Cujubim","11","RO","Norte",2014,NA,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","37",NA,"Pós-graduação",37,"30 a 39 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100940","Cujubim","11","RO","Norte",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","49","Branca","Especialização",49,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1100940","Cujubim","11","RO","Norte",2021,27131,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Masculino","44","Branca","Ensino superior completo",44,"40 a 49 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não","0%"
"1101005","Governador Jorge Teixeira","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101005","Governador Jorge Teixeira","11","RO","Norte",2014,NA,"Não possui estrutura","Não","Não","Não","Não","Não","Sim","Não","Não","Não","-","-",NA,"-",NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101005","Governador Jorge Teixeira","11","RO","Norte",2018,NA,"Não possui estrutura","Não","Não","Não","Não","Não","-","-","-","-","-","-","-","-",NA,NA,NA,NA,"Sem Informação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1101005","Governador Jorge Teixeira","11","RO","Norte",2021,7130,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","30","Parda","Especialização",30,"30 a 39 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Sem Informação"
"1101104","Itapuã do Oeste","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101104","Itapuã do Oeste","11","RO","Norte",2014,NA,"Não possui estrutura","Não","Não","Não","Não","Não","Sim","Não","Não","Não","-","-",NA,"-",NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101104","Itapuã do Oeste","11","RO","Norte",2018,NA,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","53","Amarela","Mestrado",53,"50 a 59 anos","Amarela","Amarela / Indígena","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"1101104","Itapuã do Oeste","11","RO","Norte",2021,10819,"Secretaria exclusiva","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","60","Branca","Mestrado",60,"60 anos ou mais","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não","71% a 80%"
"1101203","Ministro Andreazza","11","RO","Norte",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) incompleto",NA,NA,NA,NA,"Ensino Médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
